Date,Time,NO2 (µg/m3),PM10 (µg/m3),PM2.5 (µg/m3),Datetime
2021-11-28,04,10.70669,4.75,2.193,2021-11-28 04:00:00
2021-11-28,05,11.63061,5.15,2.123,2021-11-28 05:00:00
2021-11-28,06,19.26944,5.975,2.288,2021-11-28 06:00:00
2021-11-28,07,16.24959,5.075,1.887,2021-11-28 07:00:00
2021-11-28,08,22.67398,4.5,2.17,2021-11-28 08:00:00
2021-11-28,09,20.48389,5.05,2.382,2021-11-28 09:00:00
2021-11-28,10,30.50271,6.55,3.868,2021-11-28 10:00:00
2021-11-28,11,23.94608,4.325,2.877,2021-11-28 11:00:00
2021-11-28,12,20.48672,3.85,2.17,2021-11-28 12:00:00
2021-11-28,13,20.16058,4.325,2.854,2021-11-28 13:00:00
2021-11-28,14,21.23782,3.625,2.028,2021-11-28 14:00:00
2021-11-28,15,12.2439,1.525,0.708,2021-11-28 15:00:00
2021-11-28,16,18.40717,2.375,0.896,2021-11-28 16:00:00
2021-11-28,17,38.66501,3.2,1.627,2021-11-28 17:00:00
2021-11-28,18,38.6659,4.75,2.406,2021-11-28 18:00:00
2021-11-28,19,40.20399,6.025,2.736,2021-11-28 19:00:00
2021-11-28,20,35.57696,7.25,3.467,2021-11-28 20:00:00
2021-11-28,21,49.07312,8.875,4.387,2021-11-28 21:00:00
2021-11-28,22,51.61503,7.925,4.458,2021-11-28 22:00:00
2021-11-28,23,68.41374,9.95,5.967,2021-11-28 23:00:00
2021-11-28,00,70.31873,11.925,8.467,2021-11-28 00:00:00
2021-11-29,01,63.98978,12.925,9.599,2021-11-29 01:00:00
2021-11-29,02,55.55143,12.0,9.599,2021-11-29 02:00:00
2021-11-29,03,51.13027,11.6,9.481,2021-11-29 03:00:00
2021-11-29,04,46.26347,11.55,9.009,2021-11-29 04:00:00
2021-11-29,05,41.24541,9.475,7.052,2021-11-29 05:00:00
2021-11-29,06,44.30127,8.875,6.604,2021-11-29 06:00:00
2021-11-29,07,43.84538,7.3,5.189,2021-11-29 07:00:00
2021-11-29,08,51.3677,7.925,5.212,2021-11-29 08:00:00
2021-11-29,09,58.33306,7.275,4.599,2021-11-29 09:00:00
2021-11-29,10,61.62683,10.45,5.189,2021-11-29 10:00:00
2021-11-29,11,60.62488,16.0,6.792,2021-11-29 11:00:00
2021-11-29,12,60.23672,12.825,5.495,2021-11-29 12:00:00
2021-11-29,13,55.29805,8.05,4.34,2021-11-29 13:00:00
2021-11-29,14,42.54874,5.525,3.726,2021-11-29 14:00:00
2021-11-29,15,46.54269,7.825,4.245,2021-11-29 15:00:00
2021-11-29,16,39.26776,4.325,2.359,2021-11-29 16:00:00
2021-11-29,17,28.26887,2.275,1.156,2021-11-29 17:00:00
2021-11-29,18,25.3312,1.7,1.132,2021-11-29 18:00:00
2021-11-29,19,29.56762,2.825,1.816,2021-11-29 19:00:00
2021-11-29,20,22.75544,2.175,1.439,2021-11-29 20:00:00
2021-11-29,21,12.86023,1.625,0.967,2021-11-29 21:00:00
2021-11-29,22,9.54582,1.3,0.991,2021-11-29 22:00:00
2021-11-29,23,8.6731,1.175,0.755,2021-11-29 23:00:00
2021-11-29,00,7.06424,1.875,0.896,2021-11-29 00:00:00
2021-11-30,01,5.91357,1.325,0.802,2021-11-30 01:00:00
2021-11-30,02,7.73553,0.85,0.448,2021-11-30 02:00:00
2021-11-30,03,4.29291,0.5,0.236,2021-11-30 03:00:00
2021-11-30,04,4.82912,0.675,0.283,2021-11-30 04:00:00
2021-11-30,05,3.65741,0.725,0.354,2021-11-30 05:00:00
2021-11-30,06,5.41403,0.9,0.425,2021-11-30 06:00:00
2021-11-30,07,18.08027,1.5,0.684,2021-11-30 07:00:00
2021-11-30,08,23.73585,2.225,0.684,2021-11-30 08:00:00
2021-11-30,09,26.66482,2.425,0.943,2021-11-30 09:00:00
2021-11-30,10,29.78854,4.175,1.25,2021-11-30 10:00:00
2021-11-30,11,27.89534,2.875,1.132,2021-11-30 11:00:00
2021-11-30,12,22.91636,4.4,1.392,2021-11-30 12:00:00
2021-11-30,13,24.32519,5.125,1.769,2021-11-30 13:00:00
2021-11-30,14,20.47618,3.55,1.533,2021-11-30 14:00:00
2021-11-30,15,19.88432,3.8,1.439,2021-11-30 15:00:00
2021-11-30,16,22.07345,3.35,1.509,2021-11-30 16:00:00
2021-11-30,17,23.24263,2.5,1.274,2021-11-30 17:00:00
2021-11-30,18,27.8694,3.325,1.934,2021-11-30 18:00:00
2021-11-30,19,25.38877,2.475,1.557,2021-11-30 19:00:00
2021-11-30,20,20.85621,2.75,1.816,2021-11-30 20:00:00
2021-11-30,21,20.2732,3.3,2.288,2021-11-30 21:00:00
2021-11-30,22,9.75246,2.075,1.156,2021-11-30 22:00:00
2021-11-30,23,10.53719,1.3,0.778,2021-11-30 23:00:00
2021-11-30,00,14.4216,1.65,1.014,2021-11-30 00:00:00
2021-12-01,01,18.97709,1.975,1.132,2021-12-01 01:00:00
2021-12-01,02,4.9464,5.45,2.901,2021-12-01 02:00:00
2021-12-01,03,3.95149,5.55,2.689,2021-12-01 03:00:00
2021-12-01,04,2.35074,6.65,3.066,2021-12-01 04:00:00
2021-12-01,05,2.93411,3.35,1.627,2021-12-01 05:00:00
2021-12-01,06,3.27707,3.35,1.816,2021-12-01 06:00:00
2021-12-01,07,10.24028,3.45,1.769,2021-12-01 07:00:00
2021-12-01,08,20.7697,6.725,2.948,2021-12-01 08:00:00
2021-12-01,09,34.84982,6.15,2.665,2021-12-01 09:00:00
2021-12-01,10,22.0125,3.125,1.085,2021-12-01 10:00:00
2021-12-01,11,20.42212,2.15,0.825,2021-12-01 11:00:00
2021-12-01,12,17.79824,2.375,0.967,2021-12-01 12:00:00
2021-12-01,13,12.68001,3.65,1.439,2021-12-01 13:00:00
2021-12-01,14,14.28779,5.45,1.958,2021-12-01 14:00:00
2021-12-01,15,13.09996,5.475,1.958,2021-12-01 15:00:00
2021-12-01,16,19.45282,9.875,3.231,2021-12-01 16:00:00
2021-12-01,17,22.95751,11.2,3.703,2021-12-01 17:00:00
2021-12-01,18,23.33961,7.425,3.09,2021-12-01 18:00:00
2021-12-01,19,16.73483,8.575,3.113,2021-12-01 19:00:00
2021-12-01,20,25.86157,7.6,3.443,2021-12-01 20:00:00
2021-12-01,21,25.79623,7.175,3.09,2021-12-01 21:00:00
2021-12-01,22,29.69708,7.1,3.467,2021-12-01 22:00:00
2021-12-01,23,28.73545,5.675,2.972,2021-12-01 23:00:00
2021-12-01,00,19.70296,7.075,2.877,2021-12-01 00:00:00
2021-12-02,01,19.46927,5.275,2.476,2021-12-02 01:00:00
2021-12-02,02,5.40983,2.55,1.439,2021-12-02 02:00:00
2021-12-02,03,5.32427,1.375,0.802,2021-12-02 03:00:00
2021-12-02,04,8.68879,2.35,1.203,2021-12-02 04:00:00
2021-12-02,05,12.29512,4.875,2.17,2021-12-02 05:00:00
2021-12-02,06,8.44374,5.95,2.382,2021-12-02 06:00:00
2021-12-02,07,22.3425,8.525,2.736,2021-12-02 07:00:00
2021-12-02,08,22.11618,6.025,2.311,2021-12-02 08:00:00
2021-12-02,09,47.67241,12.375,3.679,2021-12-02 09:00:00
2021-12-02,10,65.41124,17.2,4.953,2021-12-02 10:00:00
2021-12-02,11,46.96502,11.5,4.245,2021-12-02 11:00:00
2021-12-02,12,39.32101,11.1,3.868,2021-12-02 12:00:00
2021-12-02,13,35.72565,9.85,3.844,2021-12-02 13:00:00
2021-12-02,14,27.42785,11.35,3.491,2021-12-02 14:00:00
2021-12-02,15,35.71952,14.75,4.175,2021-12-02 15:00:00
2021-12-02,16,40.78777,16.325,5.59,2021-12-02 16:00:00
2021-12-02,17,56.25368,15.1,5.873,2021-12-02 17:00:00
2021-12-02,18,62.49164,15.225,6.344,2021-12-02 18:00:00
2021-12-02,19,58.20473,15.65,6.981,2021-12-02 19:00:00
2021-12-02,20,35.87386,8.35,4.741,2021-12-02 20:00:00
2021-12-02,21,27.51794,7.575,4.151,2021-12-02 21:00:00
2021-12-02,22,20.20001,5.9,3.844,2021-12-02 22:00:00
2021-12-02,23,19.03126,3.35,2.382,2021-12-02 23:00:00
2021-12-02,00,16.53846,1.925,1.415,2021-12-02 00:00:00
2021-12-03,01,13.01745,2.125,1.368,2021-12-03 01:00:00
2021-12-03,02,19.26688,4.15,2.783,2021-12-03 02:00:00
2021-12-03,03,17.22491,3.825,2.406,2021-12-03 03:00:00
2021-12-03,04,22.32311,3.075,2.005,2021-12-03 04:00:00
2021-12-03,05,10.89357,2.7,1.392,2021-12-03 05:00:00
2021-12-03,06,15.28664,5.3,2.642,2021-12-03 06:00:00
2021-12-03,07,22.27237,6.625,2.995,2021-12-03 07:00:00
2021-12-03,08,33.29925,7.325,3.16,2021-12-03 08:00:00
2021-12-03,09,42.34755,9.425,3.514,2021-12-03 09:00:00
2021-12-03,10,37.55509,11.6,3.821,2021-12-03 10:00:00
2021-12-03,11,35.60639,11.425,4.67,2021-12-03 11:00:00
2021-12-03,12,34.91768,9.05,4.033,2021-12-03 12:00:00
2021-12-03,13,34.73689,8.125,3.821,2021-12-03 13:00:00
2021-12-03,14,22.49554,9.975,4.552,2021-12-03 14:00:00
2021-12-03,15,34.00699,11.9,5.448,2021-12-03 15:00:00
2021-12-03,16,47.52322,14.85,7.17,2021-12-03 16:00:00
2021-12-03,17,37.25196,17.4,8.632,2021-12-03 17:00:00
2021-12-03,18,48.43758,16.35,8.184,2021-12-03 18:00:00
2021-12-03,19,29.48962,11.925,6.462,2021-12-03 19:00:00
2021-12-03,20,18.74826,11.3,6.109,2021-12-03 20:00:00
2021-12-03,21,20.7464,10.925,6.698,2021-12-03 21:00:00
2021-12-03,22,19.87288,9.7,6.745,2021-12-03 22:00:00
2021-12-03,23,20.90058,7.2,4.811,2021-12-03 23:00:00
2021-12-03,00,18.83931,2.2,1.203,2021-12-03 00:00:00
2021-12-04,01,21.17115,2.6,1.533,2021-12-04 01:00:00
2021-12-04,02,8.47777,1.95,0.873,2021-12-04 02:00:00
2021-12-04,03,10.89736,3.4,1.722,2021-12-04 03:00:00
2021-12-04,04,12.01811,4.95,2.571,2021-12-04 04:00:00
2021-12-04,05,11.08999,5.425,2.665,2021-12-04 05:00:00
2021-12-04,06,9.04046,3.0,1.627,2021-12-04 06:00:00
2021-12-04,07,26.58179,2.75,1.392,2021-12-04 07:00:00
2021-12-04,08,28.95589,3.15,1.557,2021-12-04 08:00:00
2021-12-04,09,58.83052,7.475,3.868,2021-12-04 09:00:00
2021-12-04,10,62.27704,6.975,3.325,2021-12-04 10:00:00
2021-12-04,11,40.35852,3.825,1.91,2021-12-04 11:00:00
2021-12-04,12,39.24493,2.75,1.533,2021-12-04 12:00:00
2021-12-04,13,13.06559,0.925,0.448,2021-12-04 13:00:00
2021-12-04,14,10.76409,0.75,0.307,2021-12-04 14:00:00
2021-12-04,15,16.42849,1.3,0.708,2021-12-04 15:00:00
2021-12-04,16,13.59399,1.425,0.802,2021-12-04 16:00:00
2021-12-04,17,16.90938,2.075,1.108,2021-12-04 17:00:00
2021-12-04,18,30.29033,2.575,1.533,2021-12-04 18:00:00
2021-12-04,19,19.46483,2.25,1.226,2021-12-04 19:00:00
2021-12-04,20,6.26202,2.225,1.014,2021-12-04 20:00:00
2021-12-04,21,16.41466,3.575,2.359,2021-12-04 21:00:00
2021-12-04,22,20.42135,3.5,2.123,2021-12-04 22:00:00
2021-12-04,23,5.67493,1.55,0.849,2021-12-04 23:00:00
2021-12-04,00,4.84641,2.05,1.038,2021-12-04 00:00:00
2021-12-05,01,4.37945,1.775,0.92,2021-12-05 01:00:00
2021-12-05,02,3.13584,2.075,1.038,2021-12-05 02:00:00
2021-12-05,03,1.33012,3.45,1.745,2021-12-05 03:00:00
2021-12-05,04,3.67202,3.975,2.123,2021-12-05 04:00:00
2021-12-05,05,5.09119,4.05,2.005,2021-12-05 05:00:00
2021-12-05,06,8.17042,3.9,1.863,2021-12-05 06:00:00
2021-12-05,07,16.97118,3.5,1.816,2021-12-05 07:00:00
2021-12-05,08,48.58129,3.575,1.887,2021-12-05 08:00:00
2021-12-05,09,57.47151,4.425,2.311,2021-12-05 09:00:00
2021-12-05,10,45.53168,6.2,3.113,2021-12-05 10:00:00
2021-12-05,11,34.85517,6.925,3.042,2021-12-05 11:00:00
2021-12-05,12,39.99889,8.5,4.599,2021-12-05 12:00:00
2021-12-05,13,45.08844,9.6,4.505,2021-12-05 13:00:00
2021-12-05,14,27.23432,9.175,3.538,2021-12-05 14:00:00
2021-12-05,15,16.0531,9.875,3.302,2021-12-05 15:00:00
2021-12-05,16,51.04288,13.225,4.552,2021-12-05 16:00:00
2021-12-05,17,79.03824,15.6,6.203,2021-12-05 17:00:00
2021-12-05,18,96.20857,18.55,8.679,2021-12-05 18:00:00
2021-12-05,19,93.97464,17.2,10.896,2021-12-05 19:00:00
2021-12-05,20,85.11464,17.8,12.429,2021-12-05 20:00:00
2021-12-05,21,64.46982,16.65,12.288,2021-12-05 21:00:00
2021-12-05,22,53.97917,17.575,13.066,2021-12-05 22:00:00
2021-12-05,23,47.8899,12.975,9.811,2021-12-05 23:00:00
2021-12-05,00,40.27262,10.175,7.146,2021-12-05 00:00:00
2021-12-06,01,31.44778,8.7,5.92,2021-12-06 01:00:00
2021-12-06,02,20.66817,8.35,5.283,2021-12-06 02:00:00
2021-12-06,03,17.023,7.825,4.41,2021-12-06 03:00:00
2021-12-06,04,16.05286,7.6,4.198,2021-12-06 04:00:00
2021-12-06,05,9.54092,6.15,3.585,2021-12-06 05:00:00
2021-12-06,06,17.22656,2.85,1.675,2021-12-06 06:00:00
2021-12-06,07,18.59442,1.375,0.849,2021-12-06 07:00:00
2021-12-06,08,23.28855,1.45,0.802,2021-12-06 08:00:00
2021-12-06,09,35.82434,5.6,2.264,2021-12-06 09:00:00
2021-12-06,10,26.82509,3.975,1.722,2021-12-06 10:00:00
2021-12-06,11,54.6908,7.725,3.278,2021-12-06 11:00:00
2021-12-06,12,32.82423,8.875,3.892,2021-12-06 12:00:00
2021-12-06,13,27.48867,9.075,4.717,2021-12-06 13:00:00
2021-12-06,14,22.87082,5.725,3.066,2021-12-06 14:00:00
2021-12-06,15,21.64623,3.875,1.91,2021-12-06 15:00:00
2021-12-06,16,32.35346,7.225,2.948,2021-12-06 16:00:00
2021-12-06,17,37.7379,6.075,2.642,2021-12-06 17:00:00
2021-12-06,18,32.92789,4.8,2.429,2021-12-06 18:00:00
2021-12-06,19,44.3911,6.0,2.972,2021-12-06 19:00:00
2021-12-06,20,28.41249,5.475,2.759,2021-12-06 20:00:00
2021-12-06,21,26.90203,5.3,2.665,2021-12-06 21:00:00
2021-12-06,22,25.87294,3.775,1.863,2021-12-06 22:00:00
2021-12-06,23,13.35595,3.875,1.722,2021-12-06 23:00:00
2021-12-06,00,13.55481,3.7,1.863,2021-12-06 00:00:00
2021-12-07,01,16.50889,5.8,2.524,2021-12-07 01:00:00
2021-12-07,02,10.44259,5.4,2.311,2021-12-07 02:00:00
2021-12-07,03,11.98838,8.525,3.042,2021-12-07 03:00:00
2021-12-07,04,14.82703,8.525,3.538,2021-12-07 04:00:00
2021-12-07,05,12.63163,10.575,4.717,2021-12-07 05:00:00
2021-12-07,06,8.90926,11.3,5.118,2021-12-07 06:00:00
2021-12-07,07,37.02947,14.525,5.472,2021-12-07 07:00:00
2021-12-07,08,39.25244,10.575,5.259,2021-12-07 08:00:00
2021-12-07,09,59.71333,10.125,5.189,2021-12-07 09:00:00
2021-12-07,10,48.1669,9.825,4.788,2021-12-07 10:00:00
2021-12-07,11,24.94937,8.0,4.127,2021-12-07 11:00:00
2021-12-07,12,14.31413,5.125,2.712,2021-12-07 12:00:00
2021-12-07,13,13.54178,3.1,1.203,2021-12-07 13:00:00
2021-12-07,14,16.12912,2.75,1.038,2021-12-07 14:00:00
2021-12-07,15,12.19892,1.375,0.684,2021-12-07 15:00:00
2021-12-07,16,18.86725,2.075,0.849,2021-12-07 16:00:00
2021-12-07,17,17.091,1.9,1.108,2021-12-07 17:00:00
2021-12-07,18,16.8546,2.6,1.58,2021-12-07 18:00:00
2021-12-07,19,14.44865,3.5,2.123,2021-12-07 19:00:00
2021-12-07,20,13.91677,6.575,3.019,2021-12-07 20:00:00
2021-12-07,21,11.56245,6.075,3.585,2021-12-07 21:00:00
2021-12-07,22,8.13826,6.275,3.75,2021-12-07 22:00:00
2021-12-07,23,7.74565,5.2,3.396,2021-12-07 23:00:00
2021-12-07,00,7.45356,5.2,3.09,2021-12-07 00:00:00
2021-12-08,01,6.34487,4.95,2.972,2021-12-08 01:00:00
2021-12-08,02,5.24016,3.2,2.123,2021-12-08 02:00:00
2021-12-08,03,4.90478,2.75,2.052,2021-12-08 03:00:00
2021-12-08,04,5.00608,4.45,3.066,2021-12-08 04:00:00
2021-12-08,05,6.76513,4.75,3.208,2021-12-08 05:00:00
2021-12-08,06,10.78218,4.825,3.255,2021-12-08 06:00:00
2021-12-08,07,18.27522,6.225,3.726,2021-12-08 07:00:00
2021-12-08,08,31.59261,7.925,4.552,2021-12-08 08:00:00
2021-12-08,09,52.75332,8.7,5.637,2021-12-08 09:00:00
2021-12-08,10,62.22096,11.35,6.745,2021-12-08 10:00:00
2021-12-08,11,54.24444,9.25,5.896,2021-12-08 11:00:00
2021-12-08,12,53.81188,9.975,5.755,2021-12-08 12:00:00
2021-12-08,13,53.68491,9.45,4.859,2021-12-08 13:00:00
2021-12-08,14,37.42787,4.775,2.783,2021-12-08 14:00:00
2021-12-08,15,48.00709,5.075,2.901,2021-12-08 15:00:00
2021-12-08,16,46.21009,4.6,2.217,2021-12-08 16:00:00
2021-12-08,17,50.58203,4.525,2.453,2021-12-08 17:00:00
2021-12-08,18,56.53432,5.425,3.113,2021-12-08 18:00:00
2021-12-08,19,49.89347,4.825,3.019,2021-12-08 19:00:00
2021-12-08,20,45.11771,4.45,3.302,2021-12-08 20:00:00
2021-12-08,21,42.59449,4.375,3.373,2021-12-08 21:00:00
2021-12-08,22,33.73117,3.875,3.019,2021-12-08 22:00:00
2021-12-08,23,34.07237,4.025,3.09,2021-12-08 23:00:00
2021-12-08,00,38.8437,3.9,2.807,2021-12-08 00:00:00
2021-12-09,01,51.47461,6.25,3.561,2021-12-09 01:00:00
2021-12-09,02,26.01777,7.6,3.986,2021-12-09 02:00:00
2021-12-09,03,19.5154,3.4,2.075,2021-12-09 03:00:00
2021-12-09,04,18.76705,4.075,2.288,2021-12-09 04:00:00
2021-12-09,05,22.89568,4.95,2.547,2021-12-09 05:00:00
2021-12-09,06,28.04092,5.525,2.807,2021-12-09 06:00:00
2021-12-09,07,34.31592,7.225,3.538,2021-12-09 07:00:00
2021-12-09,08,52.30586,6.65,3.443,2021-12-09 08:00:00
2021-12-09,09,58.10297,5.2,2.925,2021-12-09 09:00:00
2021-12-09,10,61.69369,8.85,3.632,2021-12-09 10:00:00
2021-12-09,11,44.47621,13.825,4.953,2021-12-09 11:00:00
2021-12-09,12,39.30673,14.625,5.283,2021-12-09 12:00:00
2021-12-09,13,34.93601,15.7,5.802,2021-12-09 13:00:00
2021-12-09,14,33.85247,13.4,5.236,2021-12-09 14:00:00
2021-12-09,15,28.34303,12.225,4.953,2021-12-09 15:00:00
2021-12-09,16,26.65942,9.0,4.08,2021-12-09 16:00:00
2021-12-09,17,44.11396,9.55,5.071,2021-12-09 17:00:00
2021-12-09,18,40.38813,10.375,5.094,2021-12-09 18:00:00
2021-12-09,19,39.30528,9.05,5.142,2021-12-09 19:00:00
2021-12-09,20,24.21302,4.175,2.547,2021-12-09 20:00:00
2021-12-09,21,17.44694,5.35,2.877,2021-12-09 21:00:00
2021-12-09,22,19.69747,8.0,4.104,2021-12-09 22:00:00
2021-12-09,23,11.66716,6.525,3.302,2021-12-09 23:00:00
2021-12-09,00,7.84824,3.85,1.627,2021-12-09 00:00:00
2021-12-10,01,5.36948,3.6,1.816,2021-12-10 01:00:00
2021-12-10,02,6.01817,4.525,2.17,2021-12-10 02:00:00
2021-12-10,03,12.55321,6.75,2.83,2021-12-10 03:00:00
2021-12-10,04,12.65539,7.25,3.278,2021-12-10 04:00:00
2021-12-10,05,10.10666,6.125,2.783,2021-12-10 05:00:00
2021-12-10,06,9.02935,3.325,1.675,2021-12-10 06:00:00
2021-12-10,07,34.68571,6.1,1.863,2021-12-10 07:00:00
2021-12-10,08,53.93597,7.575,2.854,2021-12-10 08:00:00
2021-12-10,09,57.4868,6.975,2.712,2021-12-10 09:00:00
2021-12-10,10,56.96432,8.7,3.09,2021-12-10 10:00:00
2021-12-10,11,52.85733,8.975,3.821,2021-12-10 11:00:00
2021-12-10,12,36.08561,6.575,2.948,2021-12-10 12:00:00
2021-12-10,13,37.13275,6.475,2.642,2021-12-10 13:00:00
2021-12-10,14,34.88729,6.0,2.83,2021-12-10 14:00:00
2021-12-10,15,32.70618,6.15,3.042,2021-12-10 15:00:00
2021-12-10,16,45.9663,6.875,3.231,2021-12-10 16:00:00
2021-12-10,17,58.71112,7.3,3.868,2021-12-10 17:00:00
2021-12-10,18,65.62278,9.875,5.637,2021-12-10 18:00:00
2021-12-10,19,72.60512,13.075,7.901,2021-12-10 19:00:00
2021-12-10,20,68.40244,13.075,7.759,2021-12-10 20:00:00
2021-12-10,21,60.0432,12.775,8.538,2021-12-10 21:00:00
2021-12-10,22,64.3027,13.025,8.774,2021-12-10 22:00:00
2021-12-10,23,48.86905,9.05,5.849,2021-12-10 23:00:00
2021-12-10,00,68.27051,11.3,6.816,2021-12-10 00:00:00
2021-12-11,01,76.28435,13.475,8.09,2021-12-11 01:00:00
2021-12-11,02,62.4828,12.15,7.972,2021-12-11 02:00:00
2021-12-11,03,64.51385,11.7,7.618,2021-12-11 03:00:00
2021-12-11,04,59.24875,11.975,6.981,2021-12-11 04:00:00
2021-12-11,05,50.8006,11.45,6.958,2021-12-11 05:00:00
2021-12-11,06,46.95377,12.25,6.816,2021-12-11 06:00:00
2021-12-11,07,47.09882,14.25,7.241,2021-12-11 07:00:00
2021-12-11,08,32.49133,13.675,7.335,2021-12-11 08:00:00
2021-12-11,09,32.0627,12.6,6.934,2021-12-11 09:00:00
2021-12-11,10,25.02796,11.1,6.038,2021-12-11 10:00:00
2021-12-11,11,35.09725,15.25,7.028,2021-12-11 11:00:00
2021-12-11,12,29.20831,8.45,4.057,2021-12-11 12:00:00
2021-12-11,13,24.83113,2.9,1.58,2021-12-11 13:00:00
2021-12-11,14,34.25295,3.125,1.533,2021-12-11 14:00:00
2021-12-11,15,61.39335,6.35,3.042,2021-12-11 15:00:00
2021-12-11,16,33.91536,4.325,2.359,2021-12-11 16:00:00
2021-12-11,17,20.57311,5.725,4.033,2021-12-11 17:00:00
2021-12-11,18,22.3481,7.25,5.66,2021-12-11 18:00:00
2021-12-11,19,24.59512,4.65,3.042,2021-12-11 19:00:00
2021-12-11,20,18.8359,9.625,5.873,2021-12-11 20:00:00
2021-12-11,21,22.5189,15.075,8.609,2021-12-11 21:00:00
2021-12-11,22,18.63696,21.425,10.59,2021-12-11 22:00:00
2021-12-11,23,18.79039,21.225,11.014,2021-12-11 23:00:00
2021-12-11,00,18.63626,16.55,8.892,2021-12-11 00:00:00
2021-12-12,01,16.36278,15.975,8.656,2021-12-12 01:00:00
2021-12-12,02,12.1723,15.475,8.184,2021-12-12 02:00:00
2021-12-12,03,8.10459,12.55,6.509,2021-12-12 03:00:00
2021-12-12,04,7.91331,12.675,6.934,2021-12-12 04:00:00
2021-12-12,05,8.44803,11.475,6.462,2021-12-12 05:00:00
2021-12-12,06,9.3269,12.625,6.651,2021-12-12 06:00:00
2021-12-12,07,20.27144,15.625,8.302,2021-12-12 07:00:00
2021-12-12,08,16.83847,18.55,10.165,2021-12-12 08:00:00
2021-12-12,09,19.14584,18.375,9.34,2021-12-12 09:00:00
2021-12-12,10,21.25838,18.075,8.939,2021-12-12 10:00:00
2021-12-12,11,22.01562,17.325,9.222,2021-12-12 11:00:00
2021-12-12,12,16.31369,16.65,8.561,2021-12-12 12:00:00
2021-12-12,13,30.4821,14.55,8.019,2021-12-12 13:00:00
2021-12-12,14,40.21633,13.175,7.476,2021-12-12 14:00:00
2021-12-12,15,38.27811,10.25,6.557,2021-12-12 15:00:00
2021-12-12,16,32.31525,6.0,3.939,2021-12-12 16:00:00
2021-12-12,17,20.86659,3.325,2.099,2021-12-12 17:00:00
2021-12-12,18,16.05134,2.55,1.604,2021-12-12 18:00:00
2021-12-12,19,10.02088,1.75,1.085,2021-12-12 19:00:00
2021-12-12,20,7.66657,3.225,1.934,2021-12-12 20:00:00
2021-12-12,21,5.3073,5.55,3.066,2021-12-12 21:00:00
2021-12-12,22,3.54459,6.9,3.656,2021-12-12 22:00:00
2021-12-12,23,5.16224,4.75,2.618,2021-12-12 23:00:00
2021-12-12,00,4.57917,6.85,3.915,2021-12-12 00:00:00
2021-12-13,01,2.96282,10.1,4.528,2021-12-13 01:00:00
2021-12-13,02,2.17541,7.1,3.396,2021-12-13 02:00:00
2021-12-13,03,2.71449,7.95,3.609,2021-12-13 03:00:00
2021-12-13,04,2.80981,7.475,3.349,2021-12-13 04:00:00
2021-12-13,05,4.32957,6.375,3.066,2021-12-13 05:00:00
2021-12-13,06,6.64128,9.475,4.175,2021-12-13 06:00:00
2021-12-13,07,9.00066,10.125,4.575,2021-12-13 07:00:00
2021-12-13,08,14.31067,10.25,4.363,2021-12-13 08:00:00
2021-12-13,09,20.20624,11.75,4.953,2021-12-13 09:00:00
2021-12-13,10,23.80227,12.2,5.094,2021-12-13 10:00:00
2021-12-13,11,35.53389,14.225,5.778,2021-12-13 11:00:00
2021-12-13,12,24.76084,12.625,5.495,2021-12-13 12:00:00
2021-12-13,13,24.77015,11.725,4.906,2021-12-13 13:00:00
2021-12-13,14,19.68125,11.5,5.024,2021-12-13 14:00:00
2021-12-13,15,21.58731,11.525,5.094,2021-12-13 15:00:00
2021-12-13,16,27.5334,12.1,5.236,2021-12-13 16:00:00
2021-12-13,17,32.58864,10.525,4.882,2021-12-13 17:00:00
2021-12-13,18,36.0786,11.85,5.283,2021-12-13 18:00:00
2021-12-13,19,33.43613,10.8,5.307,2021-12-13 19:00:00
2021-12-13,20,38.49423,11.525,5.448,2021-12-13 20:00:00
2021-12-13,21,39.322,11.325,5.684,2021-12-13 21:00:00
2021-12-13,22,35.49306,11.775,5.967,2021-12-13 22:00:00
2021-12-13,23,23.24003,10.15,5.377,2021-12-13 23:00:00
2021-12-13,00,21.12828,10.075,5.377,2021-12-13 00:00:00
2021-12-14,01,18.22248,10.0,5.354,2021-12-14 01:00:00
2021-12-14,02,12.46138,9.4,5.307,2021-12-14 02:00:00
2021-12-14,03,13.22618,8.0,4.929,2021-12-14 03:00:00
2021-12-14,04,8.4141,6.925,4.481,2021-12-14 04:00:00
2021-12-14,05,9.24923,6.025,3.42,2021-12-14 05:00:00
2021-12-14,06,6.10306,5.3,2.948,2021-12-14 06:00:00
2021-12-14,07,11.4129,5.7,3.019,2021-12-14 07:00:00
2021-12-14,08,18.58804,5.25,3.137,2021-12-14 08:00:00
2021-12-14,09,18.45367,5.8,3.113,2021-12-14 09:00:00
2021-12-14,10,19.04461,8.25,4.34,2021-12-14 10:00:00
2021-12-14,11,17.17064,6.5,3.962,2021-12-14 11:00:00
2021-12-14,12,21.64679,7.3,4.104,2021-12-14 12:00:00
2021-12-14,13,19.63845,10.425,5.472,2021-12-14 13:00:00
2021-12-14,14,17.46972,11.675,6.792,2021-12-14 14:00:00
2021-12-14,15,19.33647,13.275,8.16,2021-12-14 15:00:00
2021-12-14,16,22.04196,15.775,9.599,2021-12-14 16:00:00
2021-12-14,17,17.96242,13.125,8.184,2021-12-14 17:00:00
