Hourly measurement data supplied by UK-air on 25/02/2025
All Data GMT hour ending
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect
Site Name,,"Glasgow Byres Road",,,
Latitude,,55.874167,,,,
Longitude,,-4.294722,,,,
Site Type,,Urban Traffic,,,,
Zone,,Central Scotland,,,,
Agglomeration,,Glasgow Urban Area,,,,
Local Authority,,"Glasgow",,,,
Date,Time,"PM10 particulate matter (Hourly measured)",Status,"PM2.5 particulate matter (Hourly measured)",Status
2020-01-12,06:00:00,11.016,V ugm-3 (FIDAS),5.989,V ugm-3 (Ref.eq)
2020-01-12,07:00:00,8.727,V ugm-3 (FIDAS),5.608,V ugm-3 (Ref.eq)
2020-01-12,08:00:00,10.197,V ugm-3 (FIDAS),6.396,V ugm-3 (Ref.eq)
2020-01-12,09:00:00,4.653,V ugm-3 (FIDAS),2.974,V ugm-3 (Ref.eq)
2020-01-12,10:00:00,4.226,V ugm-3 (FIDAS),2.254,V ugm-3 (Ref.eq)
2020-01-12,11:00:00,2.575,V ugm-3 (FIDAS),1.326,V ugm-3 (Ref.eq)
2020-01-12,12:00:00,6.964,V ugm-3 (FIDAS),2.895,V ugm-3 (Ref.eq)
2020-01-12,13:00:00,9.911,V ugm-3 (FIDAS),3.977,V ugm-3 (Ref.eq)
2020-01-12,14:00:00,7.27,V ugm-3 (FIDAS),3.582,V ugm-3 (Ref.eq)
2020-01-12,15:00:00,6.489,V ugm-3 (FIDAS),3.435,V ugm-3 (Ref.eq)
2020-01-12,16:00:00,8.75,V ugm-3 (FIDAS),4.518,V ugm-3 (Ref.eq)
2020-01-12,17:00:00,7.228,V ugm-3 (FIDAS),3.95,V ugm-3 (Ref.eq)
2020-01-12,18:00:00,13.435,V ugm-3 (FIDAS),6.897,V ugm-3 (Ref.eq)
2020-01-12,19:00:00,11.373,V ugm-3 (FIDAS),5.613,V ugm-3 (Ref.eq)
2020-01-12,20:00:00,11.745,V ugm-3 (FIDAS),5.958,V ugm-3 (Ref.eq)
2020-01-12,21:00:00,11.875,V ugm-3 (FIDAS),6.051,V ugm-3 (Ref.eq)
2020-01-12,22:00:00,12.9,V ugm-3 (FIDAS),6.727,V ugm-3 (Ref.eq)
2020-01-12,23:00:00,13,V ugm-3 (FIDAS),7.011,V ugm-3 (Ref.eq)
2020-01-12,24:00:00,11.023,V ugm-3 (FIDAS),5.893,V ugm-3 (Ref.eq)
2020-01-13,01:00:00,9.387,V ugm-3 (FIDAS),4.889,V ugm-3 (Ref.eq)
2020-01-13,02:00:00,7.888,V ugm-3 (FIDAS),4.218,V ugm-3 (Ref.eq)
2020-01-13,03:00:00,7.66,V ugm-3 (FIDAS),4.093,V ugm-3 (Ref.eq)
2020-01-13,04:00:00,6.415,V ugm-3 (FIDAS),3.566,V ugm-3 (Ref.eq)
2020-01-13,05:00:00,7.032,V ugm-3 (FIDAS),3.607,V ugm-3 (Ref.eq)
2020-01-13,06:00:00,6.886,V ugm-3 (FIDAS),3.357,V ugm-3 (Ref.eq)
2020-01-13,07:00:00,8.21,V ugm-3 (FIDAS),3.8,V ugm-3 (Ref.eq)
2020-01-13,08:00:00,9.769,V ugm-3 (FIDAS),4.293,V ugm-3 (Ref.eq)
2020-01-13,09:00:00,10.979,V ugm-3 (FIDAS),4.964,V ugm-3 (Ref.eq)
2020-01-13,10:00:00,13.6,V ugm-3 (FIDAS),5.777,V ugm-3 (Ref.eq)
2020-01-13,11:00:00,10.366,V ugm-3 (FIDAS),5.509,V ugm-3 (Ref.eq)
2020-01-13,12:00:00,7.185,V ugm-3 (FIDAS),3.626,V ugm-3 (Ref.eq)
2020-01-13,13:00:00,8.873,V ugm-3 (FIDAS),4.563,V ugm-3 (Ref.eq)
2020-01-13,14:00:00,7.696,V ugm-3 (FIDAS),4.266,V ugm-3 (Ref.eq)
2020-01-13,15:00:00,4.223,V ugm-3 (FIDAS),2.424,V ugm-3 (Ref.eq)
2020-01-13,16:00:00,4.056,V ugm-3 (FIDAS),1.699,V ugm-3 (Ref.eq)
2020-01-13,17:00:00,3.286,V ugm-3 (FIDAS),1.635,V ugm-3 (Ref.eq)
2020-01-13,18:00:00,13.835,V ugm-3 (FIDAS),6.399,V ugm-3 (Ref.eq)
2020-01-13,19:00:00,13.725,V ugm-3 (FIDAS),7.357,V ugm-3 (Ref.eq)
2020-01-13,20:00:00,12.243,V ugm-3 (FIDAS),6.839,V ugm-3 (Ref.eq)
2020-01-13,21:00:00,20.925,V ugm-3 (FIDAS),11.837,V ugm-3 (Ref.eq)
2020-01-13,22:00:00,16.078,V ugm-3 (FIDAS),8.79,V ugm-3 (Ref.eq)
2020-01-13,23:00:00,15.59,V ugm-3 (FIDAS),7.952,V ugm-3 (Ref.eq)
2020-01-13,24:00:00,13.765,V ugm-3 (FIDAS),6.595,V ugm-3 (Ref.eq)
2020-01-14,01:00:00,15.768,V ugm-3 (FIDAS),8.021,V ugm-3 (Ref.eq)
2020-01-14,02:00:00,17.255,V ugm-3 (FIDAS),8.451,V ugm-3 (Ref.eq)
2020-01-14,03:00:00,16.33,V ugm-3 (FIDAS),8.089,V ugm-3 (Ref.eq)
2020-01-14,04:00:00,16.293,V ugm-3 (FIDAS),8.184,V ugm-3 (Ref.eq)
2020-01-14,05:00:00,14.9,V ugm-3 (FIDAS),7.302,V ugm-3 (Ref.eq)
2020-01-14,06:00:00,15.713,V ugm-3 (FIDAS),7.33,V ugm-3 (Ref.eq)
2020-01-14,07:00:00,15.178,V ugm-3 (FIDAS),7.455,V ugm-3 (Ref.eq)
2020-01-14,08:00:00,14.695,V ugm-3 (FIDAS),7.14,V ugm-3 (Ref.eq)
2020-01-14,09:00:00,17.078,V ugm-3 (FIDAS),7.068,V ugm-3 (Ref.eq)
2020-01-14,10:00:00,11.823,V ugm-3 (FIDAS),6.031,V ugm-3 (Ref.eq)
2020-01-14,11:00:00,12.235,V ugm-3 (FIDAS),5.614,V ugm-3 (Ref.eq)
2020-01-14,12:00:00,12.648,V ugm-3 (FIDAS),5.605,V ugm-3 (Ref.eq)
2020-01-14,13:00:00,11.294,V ugm-3 (FIDAS),5.4,V ugm-3 (Ref.eq)
2020-01-14,14:00:00,11.315,V ugm-3 (FIDAS),5.737,V ugm-3 (Ref.eq)
2020-01-14,15:00:00,7.086,V ugm-3 (FIDAS),3.086,V ugm-3 (Ref.eq)
2020-01-14,16:00:00,11.024,V ugm-3 (FIDAS),4.523,V ugm-3 (Ref.eq)
2020-01-14,17:00:00,7.546,V ugm-3 (FIDAS),2.902,V ugm-3 (Ref.eq)
2020-01-14,18:00:00,7.941,V ugm-3 (FIDAS),4.398,V ugm-3 (Ref.eq)
2020-01-14,19:00:00,8.081,V ugm-3 (FIDAS),4.299,V ugm-3 (Ref.eq)
2020-01-14,20:00:00,9.098,V ugm-3 (FIDAS),4.72,V ugm-3 (Ref.eq)
2020-01-14,21:00:00,9.954,V ugm-3 (FIDAS),4.764,V ugm-3 (Ref.eq)
2020-01-14,22:00:00,10.885,V ugm-3 (FIDAS),5.5,V ugm-3 (Ref.eq)
2020-01-14,23:00:00,10.746,V ugm-3 (FIDAS),5.978,V ugm-3 (Ref.eq)
2020-01-14,24:00:00,13.223,V ugm-3 (FIDAS),6.51,V ugm-3 (Ref.eq)
2020-01-15,01:00:00,14.945,V ugm-3 (FIDAS),7.322,V ugm-3 (Ref.eq)
2020-01-15,02:00:00,15.983,V ugm-3 (FIDAS),8.022,V ugm-3 (Ref.eq)
2020-01-15,03:00:00,14.535,V ugm-3 (FIDAS),7.462,V ugm-3 (Ref.eq)
2020-01-15,04:00:00,13.478,V ugm-3 (FIDAS),6.684,V ugm-3 (Ref.eq)
2020-01-15,05:00:00,13.883,V ugm-3 (FIDAS),6.405,V ugm-3 (Ref.eq)
2020-01-15,06:00:00,14.363,V ugm-3 (FIDAS),6.763,V ugm-3 (Ref.eq)
2020-01-15,07:00:00,15.365,V ugm-3 (FIDAS),7.334,V ugm-3 (Ref.eq)
2020-01-15,08:00:00,18.16,V ugm-3 (FIDAS),7.939,V ugm-3 (Ref.eq)
2020-01-15,09:00:00,17.788,V ugm-3 (FIDAS),7.407,V ugm-3 (Ref.eq)
2020-01-15,10:00:00,18.793,V ugm-3 (FIDAS),7.486,V ugm-3 (Ref.eq)
2020-01-15,11:00:00,21.18,V ugm-3 (FIDAS),8.939,V ugm-3 (Ref.eq)
2020-01-15,12:00:00,27.4,V ugm-3 (FIDAS),10.158,V ugm-3 (Ref.eq)
2020-01-15,13:00:00,29.42,V ugm-3 (FIDAS),11.104,V ugm-3 (Ref.eq)
2020-01-15,14:00:00,25.29,V ugm-3 (FIDAS),10.099,V ugm-3 (Ref.eq)
2020-01-15,15:00:00,24.598,V ugm-3 (FIDAS),13.849,V ugm-3 (Ref.eq)
2020-01-15,16:00:00,19.243,V ugm-3 (FIDAS),9.289,V ugm-3 (Ref.eq)
2020-01-15,17:00:00,18.163,V ugm-3 (FIDAS),8.976,V ugm-3 (Ref.eq)
2020-01-15,18:00:00,17.995,V ugm-3 (FIDAS),8.643,V ugm-3 (Ref.eq)
2020-01-15,19:00:00,16.11,V ugm-3 (FIDAS),8.118,V ugm-3 (Ref.eq)
2020-01-15,20:00:00,16.61,V ugm-3 (FIDAS),8.248,V ugm-3 (Ref.eq)
2020-01-15,21:00:00,15.54,V ugm-3 (FIDAS),7.838,V ugm-3 (Ref.eq)
2020-01-15,22:00:00,15.953,V ugm-3 (FIDAS),7.784,V ugm-3 (Ref.eq)
2020-01-15,23:00:00,14.71,V ugm-3 (FIDAS),6.941,V ugm-3 (Ref.eq)
2020-01-15,24:00:00,15.755,V ugm-3 (FIDAS),7.125,V ugm-3 (Ref.eq)
2020-01-16,01:00:00,13.93,V ugm-3 (FIDAS),7.384,V ugm-3 (Ref.eq)
2020-01-16,02:00:00,14.09,V ugm-3 (FIDAS),6.945,V ugm-3 (Ref.eq)
2020-01-16,03:00:00,11.883,V ugm-3 (FIDAS),5.873,V ugm-3 (Ref.eq)
2020-01-16,04:00:00,11.233,V ugm-3 (FIDAS),5.404,V ugm-3 (Ref.eq)
2020-01-16,05:00:00,9.358,V ugm-3 (FIDAS),4.818,V ugm-3 (Ref.eq)
2020-01-16,06:00:00,4.396,V ugm-3 (FIDAS),2.672,V ugm-3 (Ref.eq)
2020-01-16,07:00:00,3.797,V ugm-3 (FIDAS),2.147,V ugm-3 (Ref.eq)
2020-01-16,08:00:00,9.567,V ugm-3 (FIDAS),4.94,V ugm-3 (Ref.eq)
2020-01-16,09:00:00,12.715,V ugm-3 (FIDAS),6.192,V ugm-3 (Ref.eq)
2020-01-16,10:00:00,10.988,V ugm-3 (FIDAS),4.806,V ugm-3 (Ref.eq)
2020-01-16,11:00:00,11.666,V ugm-3 (FIDAS),5.061,V ugm-3 (Ref.eq)
2020-01-16,12:00:00,13.878,V ugm-3 (FIDAS),6.879,V ugm-3 (Ref.eq)
2020-01-16,13:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2020-01-16,14:00:00,13.953,V ugm-3 (FIDAS),6.951,V ugm-3 (Ref.eq)
2020-01-16,15:00:00,12.75,V ugm-3 (FIDAS),8.341,V ugm-3 (Ref.eq)
2020-01-16,16:00:00,9.351,V ugm-3 (FIDAS),6.101,V ugm-3 (Ref.eq)
2020-01-16,17:00:00,5.686,V ugm-3 (FIDAS),2.128,V ugm-3 (Ref.eq)
2020-01-16,18:00:00,5.248,V ugm-3 (FIDAS),2.819,V ugm-3 (Ref.eq)
2020-01-16,19:00:00,11.134,V ugm-3 (FIDAS),6.445,V ugm-3 (Ref.eq)
2020-01-16,20:00:00,8.874,V ugm-3 (FIDAS),4.698,V ugm-3 (Ref.eq)
2020-01-16,21:00:00,9.406,V ugm-3 (FIDAS),4.861,V ugm-3 (Ref.eq)
2020-01-16,22:00:00,14.103,V ugm-3 (FIDAS),6.767,V ugm-3 (Ref.eq)
2020-01-16,23:00:00,12.75,V ugm-3 (FIDAS),6.071,V ugm-3 (Ref.eq)
2020-01-16,24:00:00,12.71,V ugm-3 (FIDAS),6.371,V ugm-3 (Ref.eq)
2020-01-17,01:00:00,13.095,V ugm-3 (FIDAS),6.344,V ugm-3 (Ref.eq)
2020-01-17,02:00:00,15.65,V ugm-3 (FIDAS),7.265,V ugm-3 (Ref.eq)
2020-01-17,03:00:00,14.478,V ugm-3 (FIDAS),6.439,V ugm-3 (Ref.eq)
2020-01-17,04:00:00,12.803,V ugm-3 (FIDAS),6.115,V ugm-3 (Ref.eq)
2020-01-17,05:00:00,13.213,V ugm-3 (FIDAS),6.027,V ugm-3 (Ref.eq)
2020-01-17,06:00:00,12.813,V ugm-3 (FIDAS),5.897,V ugm-3 (Ref.eq)
2020-01-17,07:00:00,12.84,V ugm-3 (FIDAS),5.935,V ugm-3 (Ref.eq)
2020-01-17,08:00:00,15.78,V ugm-3 (FIDAS),7.019,V ugm-3 (Ref.eq)
2020-01-17,09:00:00,18.645,V ugm-3 (FIDAS),7.946,V ugm-3 (Ref.eq)
2020-01-17,10:00:00,20.32,V ugm-3 (FIDAS),8.427,V ugm-3 (Ref.eq)
2020-01-17,11:00:00,20.97,V ugm-3 (FIDAS),7.514,V ugm-3 (Ref.eq)
2020-01-17,12:00:00,21.478,V ugm-3 (FIDAS),8.071,V ugm-3 (Ref.eq)
2020-01-17,13:00:00,18.02,V ugm-3 (FIDAS),6.807,V ugm-3 (Ref.eq)
2020-01-17,14:00:00,12.675,V ugm-3 (FIDAS),5.437,V ugm-3 (Ref.eq)
2020-01-17,15:00:00,11.921,V ugm-3 (FIDAS),6.598,V ugm-3 (Ref.eq)
2020-01-17,16:00:00,12.045,V ugm-3 (FIDAS),5.074,V ugm-3 (Ref.eq)
2020-01-17,17:00:00,13.168,V ugm-3 (FIDAS),5.786,V ugm-3 (Ref.eq)
2020-01-17,18:00:00,17.603,V ugm-3 (FIDAS),8.5,V ugm-3 (Ref.eq)
2020-01-17,19:00:00,12.825,V ugm-3 (FIDAS),6.613,V ugm-3 (Ref.eq)
2020-01-17,20:00:00,13.313,V ugm-3 (FIDAS),7.937,V ugm-3 (Ref.eq)
2020-01-17,21:00:00,11.649,V ugm-3 (FIDAS),6.513,V ugm-3 (Ref.eq)
2020-01-17,22:00:00,12.913,V ugm-3 (FIDAS),7.026,V ugm-3 (Ref.eq)
2020-01-17,23:00:00,13.133,V ugm-3 (FIDAS),6.552,V ugm-3 (Ref.eq)
2020-01-17,24:00:00,13.963,V ugm-3 (FIDAS),6.938,V ugm-3 (Ref.eq)
2020-01-18,01:00:00,11.98,V ugm-3 (FIDAS),5.853,V ugm-3 (Ref.eq)
2020-01-18,02:00:00,6.591,V ugm-3 (FIDAS),3.355,V ugm-3 (Ref.eq)
2020-01-18,03:00:00,5.247,V ugm-3 (FIDAS),2.607,V ugm-3 (Ref.eq)
2020-01-18,04:00:00,6.182,V ugm-3 (FIDAS),2.986,V ugm-3 (Ref.eq)
2020-01-18,05:00:00,6.226,V ugm-3 (FIDAS),3.127,V ugm-3 (Ref.eq)
2020-01-18,06:00:00,6.555,V ugm-3 (FIDAS),3.135,V ugm-3 (Ref.eq)
2020-01-18,07:00:00,6.412,V ugm-3 (FIDAS),3.042,V ugm-3 (Ref.eq)
2020-01-18,08:00:00,6.816,V ugm-3 (FIDAS),2.667,V ugm-3 (Ref.eq)
2020-01-18,09:00:00,8.896,V ugm-3 (FIDAS),2.887,V ugm-3 (Ref.eq)
2020-01-18,10:00:00,6.798,V ugm-3 (FIDAS),2.336,V ugm-3 (Ref.eq)
2020-01-18,11:00:00,8.974,V ugm-3 (FIDAS),3.021,V ugm-3 (Ref.eq)
2020-01-18,12:00:00,9.027,V ugm-3 (FIDAS),3.643,V ugm-3 (Ref.eq)
2020-01-18,13:00:00,11.415,V ugm-3 (FIDAS),5.093,V ugm-3 (Ref.eq)
2020-01-18,14:00:00,8.006,V ugm-3 (FIDAS),4.183,V ugm-3 (Ref.eq)
2020-01-18,15:00:00,9.241,V ugm-3 (FIDAS),5.414,V ugm-3 (Ref.eq)
2020-01-18,16:00:00,11.429,V ugm-3 (FIDAS),5.361,V ugm-3 (Ref.eq)
2020-01-18,17:00:00,14.37,V ugm-3 (FIDAS),6.902,V ugm-3 (Ref.eq)
2020-01-18,18:00:00,14.125,V ugm-3 (FIDAS),7.064,V ugm-3 (Ref.eq)
2020-01-18,19:00:00,17.108,V ugm-3 (FIDAS),9.738,V ugm-3 (Ref.eq)
2020-01-18,20:00:00,18.745,V ugm-3 (FIDAS),11.045,V ugm-3 (Ref.eq)
2020-01-18,21:00:00,17.15,V ugm-3 (FIDAS),10.084,V ugm-3 (Ref.eq)
2020-01-18,22:00:00,23.41,V ugm-3 (FIDAS),15.561,V ugm-3 (Ref.eq)
2020-01-18,23:00:00,19.758,V ugm-3 (FIDAS),12.941,V ugm-3 (Ref.eq)
2020-01-18,24:00:00,20.803,V ugm-3 (FIDAS),13.887,V ugm-3 (Ref.eq)
2020-01-19,01:00:00,20.895,V ugm-3 (FIDAS),13.925,V ugm-3 (Ref.eq)
2020-01-19,02:00:00,17.565,V ugm-3 (FIDAS),11.651,V ugm-3 (Ref.eq)
2020-01-19,03:00:00,18.268,V ugm-3 (FIDAS),11.993,V ugm-3 (Ref.eq)
2020-01-19,04:00:00,16.205,V ugm-3 (FIDAS),10.502,V ugm-3 (Ref.eq)
2020-01-19,05:00:00,14.28,V ugm-3 (FIDAS),10.024,V ugm-3 (Ref.eq)
2020-01-19,06:00:00,14.045,V ugm-3 (FIDAS),9.406,V ugm-3 (Ref.eq)
2020-01-19,07:00:00,12.295,V ugm-3 (FIDAS),8.443,V ugm-3 (Ref.eq)
2020-01-19,08:00:00,13.868,V ugm-3 (FIDAS),9.576,V ugm-3 (Ref.eq)
2020-01-19,09:00:00,15.773,V ugm-3 (FIDAS),11.139,V ugm-3 (Ref.eq)
2020-01-19,10:00:00,17.325,V ugm-3 (FIDAS),12.29,V ugm-3 (Ref.eq)
2020-01-19,11:00:00,16.723,V ugm-3 (FIDAS),11.826,V ugm-3 (Ref.eq)
2020-01-19,12:00:00,19.903,V ugm-3 (FIDAS),14.375,V ugm-3 (Ref.eq)
2020-01-19,13:00:00,20.668,V ugm-3 (FIDAS),14.269,V ugm-3 (Ref.eq)
2020-01-19,14:00:00,11.993,V ugm-3 (FIDAS),6.293,V ugm-3 (Ref.eq)
2020-01-19,15:00:00,12.168,V ugm-3 (FIDAS),5.647,V ugm-3 (Ref.eq)
2020-01-19,16:00:00,10.395,V ugm-3 (FIDAS),5.048,V ugm-3 (Ref.eq)
2020-01-19,17:00:00,12.003,V ugm-3 (FIDAS),5.711,V ugm-3 (Ref.eq)
2020-01-19,18:00:00,13.713,V ugm-3 (FIDAS),6.967,V ugm-3 (Ref.eq)
2020-01-19,19:00:00,14.128,V ugm-3 (FIDAS),8.021,V ugm-3 (Ref.eq)
2020-01-19,20:00:00,15.05,V ugm-3 (FIDAS),8.717,V ugm-3 (Ref.eq)
2020-01-19,21:00:00,15.318,V ugm-3 (FIDAS),9.692,V ugm-3 (Ref.eq)
2020-01-19,22:00:00,16.413,V ugm-3 (FIDAS),10.783,V ugm-3 (Ref.eq)
2020-01-19,23:00:00,15.98,V ugm-3 (FIDAS),10.92,V ugm-3 (Ref.eq)
2020-01-19,24:00:00,17.025,V ugm-3 (FIDAS),10.984,V ugm-3 (Ref.eq)
2020-01-20,01:00:00,15.998,V ugm-3 (FIDAS),9.466,V ugm-3 (Ref.eq)
2020-01-20,02:00:00,17.183,V ugm-3 (FIDAS),10.326,V ugm-3 (Ref.eq)
2020-01-20,03:00:00,18.793,V ugm-3 (FIDAS),12.342,V ugm-3 (Ref.eq)
2020-01-20,04:00:00,17.833,V ugm-3 (FIDAS),11.271,V ugm-3 (Ref.eq)
2020-01-20,05:00:00,18.93,V ugm-3 (FIDAS),12.314,V ugm-3 (Ref.eq)
2020-01-20,06:00:00,16.615,V ugm-3 (FIDAS),9.609,V ugm-3 (Ref.eq)
2020-01-20,07:00:00,17.268,V ugm-3 (FIDAS),10.307,V ugm-3 (Ref.eq)
2020-01-20,08:00:00,18.705,V ugm-3 (FIDAS),10.908,V ugm-3 (Ref.eq)
2020-01-20,09:00:00,22.533,V ugm-3 (FIDAS),13.802,V ugm-3 (Ref.eq)
2020-01-20,10:00:00,18.77,V ugm-3 (FIDAS),10.889,V ugm-3 (Ref.eq)
2020-01-20,11:00:00,20.27,V ugm-3 (FIDAS),11.274,V ugm-3 (Ref.eq)
2020-01-20,12:00:00,17.518,V ugm-3 (FIDAS),9.579,V ugm-3 (Ref.eq)
2020-01-20,13:00:00,17.408,V ugm-3 (FIDAS),9.62,V ugm-3 (Ref.eq)
2020-01-20,14:00:00,18.6,V ugm-3 (FIDAS),9.915,V ugm-3 (Ref.eq)
2020-01-20,15:00:00,16.853,V ugm-3 (FIDAS),8.819,V ugm-3 (Ref.eq)
2020-01-20,16:00:00,18.028,V ugm-3 (FIDAS),10.111,V ugm-3 (Ref.eq)
2020-01-20,17:00:00,19.583,V ugm-3 (FIDAS),10.481,V ugm-3 (Ref.eq)
2020-01-20,18:00:00,20.413,V ugm-3 (FIDAS),11.46,V ugm-3 (Ref.eq)
2020-01-20,19:00:00,19.328,V ugm-3 (FIDAS),11.594,V ugm-3 (Ref.eq)
2020-01-20,20:00:00,19.455,V ugm-3 (FIDAS),10.948,V ugm-3 (Ref.eq)
2020-01-20,21:00:00,17.855,V ugm-3 (FIDAS),9.73,V ugm-3 (Ref.eq)
2020-01-20,22:00:00,15.71,V ugm-3 (FIDAS),8.81,V ugm-3 (Ref.eq)
2020-01-20,23:00:00,16.605,V ugm-3 (FIDAS),9.331,V ugm-3 (Ref.eq)
2020-01-20,24:00:00,16.323,V ugm-3 (FIDAS),9.008,V ugm-3 (Ref.eq)
2020-01-21,01:00:00,15.418,V ugm-3 (FIDAS),8.582,V ugm-3 (Ref.eq)
2020-01-21,02:00:00,14.36,V ugm-3 (FIDAS),8.304,V ugm-3 (Ref.eq)
2020-01-21,03:00:00,16.49,V ugm-3 (FIDAS),8.699,V ugm-3 (Ref.eq)
2020-01-21,04:00:00,16.148,V ugm-3 (FIDAS),8.596,V ugm-3 (Ref.eq)
2020-01-21,05:00:00,12.64,V ugm-3 (FIDAS),7.358,V ugm-3 (Ref.eq)
2020-01-21,06:00:00,6.468,V ugm-3 (FIDAS),4.652,V ugm-3 (Ref.eq)
2020-01-21,07:00:00,5.585,V ugm-3 (FIDAS),4.021,V ugm-3 (Ref.eq)
2020-01-21,08:00:00,6.347,V ugm-3 (FIDAS),3.934,V ugm-3 (Ref.eq)
2020-01-21,09:00:00,7.748,V ugm-3 (FIDAS),3.582,V ugm-3 (Ref.eq)
2020-01-21,10:00:00,8.976,V ugm-3 (FIDAS),5.261,V ugm-3 (Ref.eq)
2020-01-21,11:00:00,8.599,V ugm-3 (FIDAS),5.922,V ugm-3 (Ref.eq)
2020-01-21,12:00:00,10.093,V ugm-3 (FIDAS),5.848,V ugm-3 (Ref.eq)
2020-01-21,13:00:00,10.428,V ugm-3 (FIDAS),5.954,V ugm-3 (Ref.eq)
2020-01-21,14:00:00,6.541,V ugm-3 (FIDAS),4.3,V ugm-3 (Ref.eq)
2020-01-21,15:00:00,7.342,V ugm-3 (FIDAS),3.956,V ugm-3 (Ref.eq)
2020-01-21,16:00:00,5.81,V ugm-3 (FIDAS),3.37,V ugm-3 (Ref.eq)
2020-01-21,17:00:00,8.25,V ugm-3 (FIDAS),3.737,V ugm-3 (Ref.eq)
2020-01-21,18:00:00,4.443,V ugm-3 (FIDAS),2.472,V ugm-3 (Ref.eq)
2020-01-21,19:00:00,3.916,V ugm-3 (FIDAS),2.83,V ugm-3 (Ref.eq)
2020-01-21,20:00:00,4.05,V ugm-3 (FIDAS),3.155,V ugm-3 (Ref.eq)
2020-01-21,21:00:00,4.726,V ugm-3 (FIDAS),3.911,V ugm-3 (Ref.eq)
2020-01-21,22:00:00,4.281,V ugm-3 (FIDAS),3.557,V ugm-3 (Ref.eq)
2020-01-21,23:00:00,3.572,V ugm-3 (FIDAS),2.113,V ugm-3 (Ref.eq)
2020-01-21,24:00:00,3.376,V ugm-3 (FIDAS),1.87,V ugm-3 (Ref.eq)
2020-01-22,01:00:00,3.317,V ugm-3 (FIDAS),1.804,V ugm-3 (Ref.eq)
2020-01-22,02:00:00,6.363,V ugm-3 (FIDAS),3.339,V ugm-3 (Ref.eq)
2020-01-22,03:00:00,8.801,V ugm-3 (FIDAS),4.442,V ugm-3 (Ref.eq)
2020-01-22,04:00:00,9.067,V ugm-3 (FIDAS),4.997,V ugm-3 (Ref.eq)
2020-01-22,05:00:00,9.556,V ugm-3 (FIDAS),5.253,V ugm-3 (Ref.eq)
2020-01-22,06:00:00,12.893,V ugm-3 (FIDAS),6.663,V ugm-3 (Ref.eq)
2020-01-22,07:00:00,11.053,V ugm-3 (FIDAS),6.035,V ugm-3 (Ref.eq)
2020-01-22,08:00:00,10.636,V ugm-3 (FIDAS),5.86,V ugm-3 (Ref.eq)
2020-01-22,09:00:00,13.968,V ugm-3 (FIDAS),7.483,V ugm-3 (Ref.eq)
2020-01-22,10:00:00,12.97,V ugm-3 (FIDAS),6.285,V ugm-3 (Ref.eq)
2020-01-22,11:00:00,17.375,V ugm-3 (FIDAS),7.173,V ugm-3 (Ref.eq)
2020-01-22,12:00:00,14.235,V ugm-3 (FIDAS),5.974,V ugm-3 (Ref.eq)
2020-01-22,13:00:00,12.735,V ugm-3 (FIDAS),4.908,V ugm-3 (Ref.eq)
2020-01-22,14:00:00,8.25,V ugm-3 (FIDAS),3.986,V ugm-3 (Ref.eq)
2020-01-22,15:00:00,10.465,V ugm-3 (FIDAS),4.709,V ugm-3 (Ref.eq)
2020-01-22,16:00:00,7.16,V ugm-3 (FIDAS),4.234,V ugm-3 (Ref.eq)
2020-01-22,17:00:00,7.114,V ugm-3 (FIDAS),3.849,V ugm-3 (Ref.eq)
2020-01-22,18:00:00,7.183,V ugm-3 (FIDAS),5.093,V ugm-3 (Ref.eq)
2020-01-22,19:00:00,11.728,V ugm-3 (FIDAS),9.671,V ugm-3 (Ref.eq)
2020-01-22,20:00:00,14.034,V ugm-3 (FIDAS),11.768,V ugm-3 (Ref.eq)
2020-01-22,21:00:00,9.806,V ugm-3 (FIDAS),8.298,V ugm-3 (Ref.eq)
2020-01-22,22:00:00,7.915,V ugm-3 (FIDAS),6.404,V ugm-3 (Ref.eq)
2020-01-22,23:00:00,7.404,V ugm-3 (FIDAS),5.506,V ugm-3 (Ref.eq)
2020-01-22,24:00:00,8.424,V ugm-3 (FIDAS),6.875,V ugm-3 (Ref.eq)
2020-01-23,01:00:00,8.701,V ugm-3 (FIDAS),7.186,V ugm-3 (Ref.eq)
2020-01-23,02:00:00,6.625,V ugm-3 (FIDAS),5.491,V ugm-3 (Ref.eq)
2020-01-23,03:00:00,6.218,V ugm-3 (FIDAS),4.679,V ugm-3 (Ref.eq)
2020-01-23,04:00:00,5.509,V ugm-3 (FIDAS),3.738,V ugm-3 (Ref.eq)
2020-01-23,05:00:00,7.567,V ugm-3 (FIDAS),5.25,V ugm-3 (Ref.eq)
2020-01-23,06:00:00,10.578,V ugm-3 (FIDAS),7.809,V ugm-3 (Ref.eq)
2020-01-23,07:00:00,9.569,V ugm-3 (FIDAS),6.381,V ugm-3 (Ref.eq)
2020-01-23,08:00:00,5.152,V ugm-3 (FIDAS),2.77,V ugm-3 (Ref.eq)
2020-01-23,09:00:00,4.587,V ugm-3 (FIDAS),2.046,V ugm-3 (Ref.eq)
2020-01-23,10:00:00,4.86,V ugm-3 (FIDAS),2.07,V ugm-3 (Ref.eq)
