Date,Time,PM10 (µg/m3),PM2.5 (µg/m3),Datetime
2020-07-07,06,9.915,5.084,2020-07-07 06:00:00
2020-07-07,07,8.619,4.579,2020-07-07 07:00:00
2020-07-07,08,13.69,5.195,2020-07-07 08:00:00
2020-07-07,09,8.276,3.74,2020-07-07 09:00:00
2020-07-07,10,6.409,2.782,2020-07-07 10:00:00
2020-07-07,11,9.961,3.686,2020-07-07 11:00:00
2020-07-07,12,7.943,3.936,2020-07-07 12:00:00
2020-07-07,13,7.078,3.408,2020-07-07 13:00:00
2020-07-07,14,8.413,3.72,2020-07-07 14:00:00
2020-07-07,15,4.114,2.135,2020-07-07 15:00:00
2020-07-07,16,5.222,1.956,2020-07-07 16:00:00
2020-07-07,17,5.585,2.517,2020-07-07 17:00:00
2020-07-07,18,4.895,2.345,2020-07-07 18:00:00
2020-07-07,19,5.187,2.914,2020-07-07 19:00:00
2020-07-07,20,5.448,2.604,2020-07-07 20:00:00
2020-07-07,21,6.179,2.668,2020-07-07 21:00:00
2020-07-07,22,5.773,2.469,2020-07-07 22:00:00
2020-07-07,23,5.816,2.957,2020-07-07 23:00:00
2020-07-07,00,4.66,2.751,2020-07-07 00:00:00
2020-07-08,01,4.065,2.502,2020-07-08 01:00:00
2020-07-08,02,5.206,3.117,2020-07-08 02:00:00
2020-07-08,03,4.878,3.229,2020-07-08 03:00:00
2020-07-08,04,4.62,2.904,2020-07-08 04:00:00
2020-07-08,05,7.102,3.843,2020-07-08 05:00:00
2020-07-08,06,8.449,4.794,2020-07-08 06:00:00
2020-07-08,07,8.965,4.945,2020-07-08 07:00:00
2020-07-08,08,9.386,4.24,2020-07-08 08:00:00
2020-07-08,09,7.969,3.7,2020-07-08 09:00:00
2020-07-08,10,7.765,3.532,2020-07-08 10:00:00
2020-07-08,11,6.312,3.251,2020-07-08 11:00:00
2020-07-08,12,7.536,3.118,2020-07-08 12:00:00
2020-07-08,13,5.06,2.796,2020-07-08 13:00:00
2020-07-08,14,6.921,2.882,2020-07-08 14:00:00
2020-07-08,15,7.296,3.003,2020-07-08 15:00:00
2020-07-08,16,7.852,4.126,2020-07-08 16:00:00
2020-07-08,17,5.081,2.714,2020-07-08 17:00:00
2020-07-08,18,5.747,3.135,2020-07-08 18:00:00
2020-07-08,19,4.897,2.905,2020-07-08 19:00:00
2020-07-08,20,6.217,3.858,2020-07-08 20:00:00
2020-07-08,21,5.085,3.479,2020-07-08 21:00:00
2020-07-08,22,4.661,3.254,2020-07-08 22:00:00
2020-07-08,23,4.858,3.112,2020-07-08 23:00:00
2020-07-08,00,5.288,3.416,2020-07-08 00:00:00
2020-07-09,01,4.603,3.403,2020-07-09 01:00:00
2020-07-09,02,4.365,3.063,2020-07-09 02:00:00
2020-07-09,03,5.105,3.6,2020-07-09 03:00:00
2020-07-09,04,6.938,4.075,2020-07-09 04:00:00
2020-07-09,05,6.919,4.471,2020-07-09 05:00:00
2020-07-09,06,7.078,4.393,2020-07-09 06:00:00
2020-07-09,07,7.432,4.041,2020-07-09 07:00:00
2020-07-09,08,7.557,4.504,2020-07-09 08:00:00
2020-07-09,09,8.251,4.684,2020-07-09 09:00:00
2020-07-09,10,8.284,4.213,2020-07-09 10:00:00
2020-07-09,11,7.034,3.93,2020-07-09 11:00:00
2020-07-09,12,11.479,5.163,2020-07-09 12:00:00
2020-07-09,13,8.271,4.465,2020-07-09 13:00:00
2020-07-09,14,7.949,3.333,2020-07-09 14:00:00
2020-07-09,15,5.885,2.944,2020-07-09 15:00:00
2020-07-09,16,5.361,2.735,2020-07-09 16:00:00
2020-07-09,17,4.108,2.288,2020-07-09 17:00:00
2020-07-09,18,4.297,1.905,2020-07-09 18:00:00
2020-07-09,19,4.234,1.821,2020-07-09 19:00:00
2020-07-09,20,3.197,1.52,2020-07-09 20:00:00
2020-07-09,21,4.057,1.681,2020-07-09 21:00:00
2020-07-09,22,4.339,1.85,2020-07-09 22:00:00
2020-07-09,23,3.392,1.263,2020-07-09 23:00:00
2020-07-09,00,2.966,1.068,2020-07-09 00:00:00
2020-07-10,01,3.614,1.381,2020-07-10 01:00:00
2020-07-10,02,2.209,1.081,2020-07-10 02:00:00
2020-07-10,03,2.783,1.226,2020-07-10 03:00:00
2020-07-10,04,1.906,0.961,2020-07-10 04:00:00
2020-07-10,05,2.105,0.86,2020-07-10 05:00:00
2020-07-10,06,2.463,0.976,2020-07-10 06:00:00
2020-07-10,07,2.3,0.961,2020-07-10 07:00:00
2020-07-10,08,4.362,1.245,2020-07-10 08:00:00
2020-07-10,09,6.244,1.434,2020-07-10 09:00:00
2020-07-10,10,4.301,1.139,2020-07-10 10:00:00
2020-07-10,11,2.876,0.885,2020-07-10 11:00:00
2020-07-10,12,4.43,1.094,2020-07-10 12:00:00
2020-07-10,13,3.032,1.033,2020-07-10 13:00:00
2020-07-10,14,3.606,1.054,2020-07-10 14:00:00
2020-07-10,15,4.979,1.838,2020-07-10 15:00:00
2020-07-10,16,3.923,1.224,2020-07-10 16:00:00
2020-07-10,17,3.532,1.331,2020-07-10 17:00:00
2020-07-10,18,4.104,1.749,2020-07-10 18:00:00
2020-07-10,19,4.458,1.937,2020-07-10 19:00:00
2020-07-10,20,5.63,2.556,2020-07-10 20:00:00
2020-07-10,21,7.853,3.119,2020-07-10 21:00:00
2020-07-10,22,7.016,3.252,2020-07-10 22:00:00
2020-07-10,23,6.557,3.115,2020-07-10 23:00:00
2020-07-10,00,8.621,3.872,2020-07-10 00:00:00
2020-07-11,01,10.307,4.127,2020-07-11 01:00:00
2020-07-11,02,8.484,3.399,2020-07-11 02:00:00
2020-07-11,03,6.296,2.748,2020-07-11 03:00:00
2020-07-11,04,4.477,1.77,2020-07-11 04:00:00
2020-07-11,05,2.904,1.296,2020-07-11 05:00:00
2020-07-11,06,2.816,1.362,2020-07-11 06:00:00
2020-07-11,07,5.789,1.622,2020-07-11 07:00:00
2020-07-11,08,5.093,1.342,2020-07-11 08:00:00
2020-07-11,09,6.051,1.493,2020-07-11 09:00:00
2020-07-11,10,6.891,1.577,2020-07-11 10:00:00
2020-07-11,11,5.248,1.225,2020-07-11 11:00:00
2020-07-11,12,5.818,1.347,2020-07-11 12:00:00
2020-07-11,13,5.634,1.166,2020-07-11 13:00:00
2020-07-11,14,4.184,1.045,2020-07-11 14:00:00
2020-07-11,15,2.83,0.878,2020-07-11 15:00:00
2020-07-11,16,3.879,1.196,2020-07-11 16:00:00
2020-07-11,17,4.137,2.063,2020-07-11 17:00:00
2020-07-11,18,2.895,1.341,2020-07-11 18:00:00
2020-07-11,19,3.173,1.501,2020-07-11 19:00:00
2020-07-11,20,4.659,2.448,2020-07-11 20:00:00
2020-07-11,21,3.542,1.861,2020-07-11 21:00:00
2020-07-11,22,4.63,2.864,2020-07-11 22:00:00
2020-07-11,23,4.138,2.285,2020-07-11 23:00:00
2020-07-11,00,5.152,3.077,2020-07-11 00:00:00
2020-07-12,01,3.294,1.996,2020-07-12 01:00:00
2020-07-12,02,3.516,2.221,2020-07-12 02:00:00
2020-07-12,03,4.201,2.582,2020-07-12 03:00:00
2020-07-12,04,4.152,2.432,2020-07-12 04:00:00
2020-07-12,05,3.318,1.733,2020-07-12 05:00:00
2020-07-12,06,3.199,1.557,2020-07-12 06:00:00
2020-07-12,07,3.826,1.898,2020-07-12 07:00:00
2020-07-12,08,5.145,2.255,2020-07-12 08:00:00
2020-07-12,09,4.919,2.315,2020-07-12 09:00:00
2020-07-12,10,6.407,3.065,2020-07-12 10:00:00
2020-07-12,11,4.248,2.412,2020-07-12 11:00:00
2020-07-12,12,5.178,2.606,2020-07-12 12:00:00
2020-07-12,13,5.951,3.313,2020-07-12 13:00:00
2020-07-12,14,6.806,2.968,2020-07-12 14:00:00
2020-07-12,15,6.192,3.003,2020-07-12 15:00:00
2020-07-12,16,6.469,2.95,2020-07-12 16:00:00
2020-07-12,17,7.078,3.6,2020-07-12 17:00:00
2020-07-12,18,7.726,3.777,2020-07-12 18:00:00
2020-07-12,19,6.289,3.111,2020-07-12 19:00:00
2020-07-12,20,6.432,3.121,2020-07-12 20:00:00
2020-07-12,21,5.873,3.05,2020-07-12 21:00:00
2020-07-12,22,5.576,2.899,2020-07-12 22:00:00
2020-07-12,23,5.117,2.961,2020-07-12 23:00:00
2020-07-12,00,2.42,1.72,2020-07-12 00:00:00
2020-07-13,01,1.401,1.02,2020-07-13 01:00:00
2020-07-13,02,1.638,1.021,2020-07-13 02:00:00
2020-07-13,03,4.855,2.713,2020-07-13 03:00:00
2020-07-13,04,7.162,4.731,2020-07-13 04:00:00
2020-07-13,05,6.127,3.973,2020-07-13 05:00:00
2020-07-13,06,6.106,3.677,2020-07-13 06:00:00
2020-07-13,07,5.698,2.734,2020-07-13 07:00:00
2020-07-13,08,6.784,2.519,2020-07-13 08:00:00
2020-07-13,09,12.506,2.695,2020-07-13 09:00:00
2020-07-13,10,2.469,0.946,2020-07-13 10:00:00
2020-07-13,11,4.179,1.494,2020-07-13 11:00:00
2020-07-13,12,10.871,2.917,2020-07-13 12:00:00
2020-07-13,13,7.263,1.852,2020-07-13 13:00:00
2020-07-13,14,5.307,1.557,2020-07-13 14:00:00
2020-07-13,15,4.655,1.389,2020-07-13 15:00:00
2020-07-13,16,5.447,1.826,2020-07-13 16:00:00
2020-07-13,17,7.87,2.382,2020-07-13 17:00:00
2020-07-13,18,4.909,2.067,2020-07-13 18:00:00
2020-07-13,19,3.307,1.417,2020-07-13 19:00:00
2020-07-13,20,4.432,1.9,2020-07-13 20:00:00
2020-07-13,21,5.414,2.101,2020-07-13 21:00:00
2020-07-13,22,7.222,2.329,2020-07-13 22:00:00
2020-07-13,23,7.031,2.325,2020-07-13 23:00:00
2020-07-13,00,4.252,1.848,2020-07-13 00:00:00
2020-07-14,01,3.891,1.852,2020-07-14 01:00:00
2020-07-14,02,3.707,1.564,2020-07-14 02:00:00
2020-07-14,03,2.459,1.118,2020-07-14 03:00:00
2020-07-14,04,2.48,1.018,2020-07-14 04:00:00
2020-07-14,05,2.185,1.068,2020-07-14 05:00:00
2020-07-14,06,2.929,1.24,2020-07-14 06:00:00
2020-07-14,07,6.194,1.355,2020-07-14 07:00:00
2020-07-14,08,4.899,1.284,2020-07-14 08:00:00
2020-07-14,09,3.32,1.08,2020-07-14 09:00:00
2020-07-14,10,5.137,1.557,2020-07-14 10:00:00
2020-07-14,11,6.902,2.129,2020-07-14 11:00:00
2020-07-14,12,8.376,2.305,2020-07-14 12:00:00
2020-07-14,13,8.103,2.408,2020-07-14 13:00:00
2020-07-14,14,8.461,2.137,2020-07-14 14:00:00
2020-07-14,15,3.309,1.511,2020-07-14 15:00:00
2020-07-14,16,7.697,4.537,2020-07-14 16:00:00
2020-07-14,17,6.91,2.619,2020-07-14 17:00:00
2020-07-14,18,4.121,1.401,2020-07-14 18:00:00
2020-07-14,19,3.009,1.287,2020-07-14 19:00:00
2020-07-14,20,2.109,0.974,2020-07-14 20:00:00
2020-07-14,21,1.918,0.997,2020-07-14 21:00:00
2020-07-14,22,2.868,1.179,2020-07-14 22:00:00
2020-07-14,23,2.851,1.609,2020-07-14 23:00:00
2020-07-14,00,2.466,1.505,2020-07-14 00:00:00
2020-07-15,01,1.836,0.961,2020-07-15 01:00:00
2020-07-15,02,1.686,1.046,2020-07-15 02:00:00
2020-07-15,03,2.149,1.183,2020-07-15 03:00:00
2020-07-15,04,2.044,1.303,2020-07-15 04:00:00
2020-07-15,05,1.936,1.19,2020-07-15 05:00:00
2020-07-15,06,2.914,1.477,2020-07-15 06:00:00
2020-07-15,07,4.056,1.514,2020-07-15 07:00:00
2020-07-15,08,6.706,1.965,2020-07-15 08:00:00
2020-07-15,09,7.697,2.052,2020-07-15 09:00:00
2020-07-15,10,3.878,0.929,2020-07-15 10:00:00
2020-07-15,11,6.299,1.287,2020-07-15 11:00:00
2020-07-15,12,6.605,1.298,2020-07-15 12:00:00
2020-07-15,13,3.378,1.002,2020-07-15 13:00:00
2020-07-15,14,4.559,1.313,2020-07-15 14:00:00
2020-07-15,15,6.916,1.832,2020-07-15 15:00:00
2020-07-15,16,5.439,1.565,2020-07-15 16:00:00
2020-07-15,17,6.445,1.827,2020-07-15 17:00:00
2020-07-15,18,4.423,1.708,2020-07-15 18:00:00
2020-07-15,19,5.071,1.789,2020-07-15 19:00:00
2020-07-15,20,4.066,1.526,2020-07-15 20:00:00
2020-07-15,21,3.019,1.227,2020-07-15 21:00:00
2020-07-15,22,2.798,1.243,2020-07-15 22:00:00
2020-07-15,23,4.05,1.616,2020-07-15 23:00:00
2020-07-15,00,2.578,1.231,2020-07-15 00:00:00
2020-07-16,01,2.432,0.838,2020-07-16 01:00:00
2020-07-16,02,1.615,0.569,2020-07-16 02:00:00
2020-07-16,03,1.44,0.721,2020-07-16 03:00:00
2020-07-16,04,1.123,0.392,2020-07-16 04:00:00
2020-07-16,05,1.019,0.42,2020-07-16 05:00:00
2020-07-16,06,3.86,1.032,2020-07-16 06:00:00
2020-07-16,07,5.434,1.148,2020-07-16 07:00:00
2020-07-16,08,10.266,2.208,2020-07-16 08:00:00
2020-07-16,09,8.05,1.659,2020-07-16 09:00:00
2020-07-16,10,2.721,1.304,2020-07-16 10:00:00
2020-07-16,11,2.94,1.028,2020-07-16 11:00:00
2020-07-16,12,5.883,1.638,2020-07-16 12:00:00
2020-07-16,13,16.355,6.847,2020-07-16 13:00:00
2020-07-16,14,19.32,7.628,2020-07-16 14:00:00
2020-07-16,15,10.961,5.021,2020-07-16 15:00:00
2020-07-16,16,21.53,7.726,2020-07-16 16:00:00
2020-07-16,17,22.675,5.843,2020-07-16 17:00:00
2020-07-16,18,15.128,5.088,2020-07-16 18:00:00
2020-07-16,19,15.295,5.123,2020-07-16 19:00:00
2020-07-16,20,15.193,5.233,2020-07-16 20:00:00
2020-07-16,21,13.808,4.651,2020-07-16 21:00:00
2020-07-16,22,8.668,3.5,2020-07-16 22:00:00
2020-07-16,23,8.813,3.557,2020-07-16 23:00:00
2020-07-16,00,10.662,4.424,2020-07-16 00:00:00
2020-07-17,01,10.548,4.359,2020-07-17 01:00:00
2020-07-17,02,12.105,5.042,2020-07-17 02:00:00
2020-07-17,03,12.593,5.754,2020-07-17 03:00:00
2020-07-17,04,11.77,6.092,2020-07-17 04:00:00
2020-07-17,05,6.172,3.845,2020-07-17 05:00:00
2020-07-17,06,4.15,2.527,2020-07-17 06:00:00
2020-07-17,07,3.204,1.126,2020-07-17 07:00:00
2020-07-17,08,3.206,1.063,2020-07-17 08:00:00
2020-07-17,09,2.477,1.019,2020-07-17 09:00:00
2020-07-17,10,5.177,1.708,2020-07-17 10:00:00
2020-07-17,11,10.189,2.299,2020-07-17 11:00:00
2020-07-17,12,11.671,2.994,2020-07-17 12:00:00
2020-07-17,13,8.246,2.912,2020-07-17 13:00:00
2020-07-17,14,12.54,4.359,2020-07-17 14:00:00
2020-07-17,15,6.434,1.784,2020-07-17 15:00:00
2020-07-17,16,7.011,1.944,2020-07-17 16:00:00
2020-07-17,17,4.887,1.724,2020-07-17 17:00:00
2020-07-17,18,6.787,2.906,2020-07-17 18:00:00
2020-07-17,19,6.692,3.546,2020-07-17 19:00:00
2020-07-17,20,6.994,3.625,2020-07-17 20:00:00
2020-07-17,21,6.619,3.332,2020-07-17 21:00:00
2020-07-17,22,6.483,3.568,2020-07-17 22:00:00
2020-07-17,23,7.223,3.506,2020-07-17 23:00:00
2020-07-17,00,7.118,3.835,2020-07-17 00:00:00
2020-07-18,01,8.197,3.921,2020-07-18 01:00:00
2020-07-18,02,8.814,4.059,2020-07-18 02:00:00
2020-07-18,03,9.003,4.064,2020-07-18 03:00:00
2020-07-18,04,8.387,3.854,2020-07-18 04:00:00
2020-07-18,05,8.821,4.393,2020-07-18 05:00:00
2020-07-18,06,8.822,4.162,2020-07-18 06:00:00
2020-07-18,07,8.392,3.746,2020-07-18 07:00:00
2020-07-18,08,10.359,3.642,2020-07-18 08:00:00
2020-07-18,09,10.036,3.566,2020-07-18 09:00:00
2020-07-18,10,11.661,4.039,2020-07-18 10:00:00
2020-07-18,11,11.956,3.681,2020-07-18 11:00:00
2020-07-18,12,10.79,3.893,2020-07-18 12:00:00
2020-07-18,13,9.909,2.91,2020-07-18 13:00:00
2020-07-18,14,8.796,2.931,2020-07-18 14:00:00
2020-07-18,15,8.56,3.551,2020-07-18 15:00:00
2020-07-18,16,8.335,3.365,2020-07-18 16:00:00
2020-07-18,17,8.404,3.41,2020-07-18 17:00:00
2020-07-18,18,9.569,4.226,2020-07-18 18:00:00
2020-07-18,19,11.965,5.26,2020-07-18 19:00:00
2020-07-18,20,14.918,6.697,2020-07-18 20:00:00
2020-07-18,21,13.49,6.4,2020-07-18 21:00:00
2020-07-18,22,14.285,6.865,2020-07-18 22:00:00
2020-07-18,23,17.128,8.092,2020-07-18 23:00:00
2020-07-18,00,17.975,8.598,2020-07-18 00:00:00
2020-07-19,01,22.015,9.443,2020-07-19 01:00:00
2020-07-19,02,19.745,9.284,2020-07-19 02:00:00
2020-07-19,03,20.54,9.23,2020-07-19 03:00:00
2020-07-19,04,21.625,8.979,2020-07-19 04:00:00
2020-07-19,05,19.763,8.152,2020-07-19 05:00:00
2020-07-19,06,17.28,7.663,2020-07-19 06:00:00
2020-07-19,07,15.803,6.796,2020-07-19 07:00:00
2020-07-19,08,14.52,5.864,2020-07-19 08:00:00
2020-07-19,09,13.213,5.397,2020-07-19 09:00:00
2020-07-19,10,10.311,4.637,2020-07-19 10:00:00
2020-07-19,11,10.329,4.282,2020-07-19 11:00:00
2020-07-19,12,8.935,3.05,2020-07-19 12:00:00
2020-07-19,13,6.898,2.33,2020-07-19 13:00:00
2020-07-19,14,4.581,1.629,2020-07-19 14:00:00
2020-07-19,15,4.654,1.765,2020-07-19 15:00:00
2020-07-19,16,7.016,2.391,2020-07-19 16:00:00
2020-07-19,17,6.64,2.679,2020-07-19 17:00:00
2020-07-19,18,6.66,2.736,2020-07-19 18:00:00
2020-07-19,19,7.832,3.171,2020-07-19 19:00:00
2020-07-19,20,6.811,2.743,2020-07-19 20:00:00
2020-07-19,21,5.338,2.475,2020-07-19 21:00:00
2020-07-19,22,6.169,2.66,2020-07-19 22:00:00
2020-07-19,23,6.984,2.84,2020-07-19 23:00:00
2020-07-19,00,3.972,1.881,2020-07-19 00:00:00
2020-07-20,01,5.904,2.543,2020-07-20 01:00:00
2020-07-20,02,7.276,3.106,2020-07-20 02:00:00
2020-07-20,03,6.011,2.772,2020-07-20 03:00:00
2020-07-20,04,5.512,2.55,2020-07-20 04:00:00
2020-07-20,05,8.787,3.642,2020-07-20 05:00:00
2020-07-20,06,8.365,3.443,2020-07-20 06:00:00
2020-07-20,07,10.254,3.213,2020-07-20 07:00:00
2020-07-20,08,10.885,3.119,2020-07-20 08:00:00
2020-07-20,09,7.602,2.222,2020-07-20 09:00:00
2020-07-20,10,7.782,2.77,2020-07-20 10:00:00
2020-07-20,11,5.078,1.799,2020-07-20 11:00:00
2020-07-20,12,6.208,2.054,2020-07-20 12:00:00
2020-07-20,13,6.277,2.45,2020-07-20 13:00:00
2020-07-20,14,12.53,3.928,2020-07-20 14:00:00
2020-07-20,15,10.45,3.359,2020-07-20 15:00:00
2020-07-20,16,13.055,3.58,2020-07-20 16:00:00
2020-07-20,17,10.035,3.538,2020-07-20 17:00:00
2020-07-20,18,8.646,3.191,2020-07-20 18:00:00
2020-07-20,19,6.541,2.45,2020-07-20 19:00:00
2020-07-20,20,7.604,3.207,2020-07-20 20:00:00
2020-07-20,21,8.031,3.109,2020-07-20 21:00:00
2020-07-20,22,7.72,3.248,2020-07-20 22:00:00
2020-07-20,23,8.194,3.207,2020-07-20 23:00:00
2020-07-20,00,7.101,2.964,2020-07-20 00:00:00
2020-07-21,01,8.243,2.985,2020-07-21 01:00:00
2020-07-21,02,8.324,3.06,2020-07-21 02:00:00
2020-07-21,03,9.846,3.173,2020-07-21 03:00:00
2020-07-21,04,7.298,2.522,2020-07-21 04:00:00
2020-07-21,05,6.558,2.362,2020-07-21 05:00:00
2020-07-21,06,6.125,2.257,2020-07-21 06:00:00
2020-07-21,07,8.29,2.362,2020-07-21 07:00:00
2020-07-21,08,7.061,2.272,2020-07-21 08:00:00
2020-07-21,09,6.532,2.038,2020-07-21 09:00:00
2020-07-21,10,5.697,1.91,2020-07-21 10:00:00
2020-07-21,11,5.076,1.83,2020-07-21 11:00:00
2020-07-21,12,5.89,1.941,2020-07-21 12:00:00
2020-07-21,13,5.154,1.991,2020-07-21 13:00:00
2020-07-21,14,6.502,2.224,2020-07-21 14:00:00
2020-07-21,15,5.585,2.274,2020-07-21 15:00:00
2020-07-21,16,6.855,2.354,2020-07-21 16:00:00
2020-07-21,17,6.502,1.879,2020-07-21 17:00:00
2020-07-21,18,5.479,1.981,2020-07-21 18:00:00
2020-07-21,19,5.507,1.902,2020-07-21 19:00:00
2020-07-21,20,4.667,2.185,2020-07-21 20:00:00
2020-07-21,21,5.804,2.0,2020-07-21 21:00:00
2020-07-21,22,4.614,2.456,2020-07-21 22:00:00
2020-07-21,23,3.716,2.516,2020-07-21 23:00:00
2020-07-21,00,3.875,2.631,2020-07-21 00:00:00
2020-07-22,01,5.269,3.385,2020-07-22 01:00:00
2020-07-22,02,4.821,3.265,2020-07-22 02:00:00
2020-07-22,03,5.382,3.55,2020-07-22 03:00:00
2020-07-22,04,4.843,3.479,2020-07-22 04:00:00
2020-07-22,05,5.22,2.932,2020-07-22 05:00:00
2020-07-22,06,5.191,2.865,2020-07-22 06:00:00
2020-07-22,07,4.502,2.798,2020-07-22 07:00:00
2020-07-22,08,5.534,2.987,2020-07-22 08:00:00
2020-07-22,09,6.477,3.692,2020-07-22 09:00:00
2020-07-22,10,5.379,3.502,2020-07-22 10:00:00
2020-07-22,11,3.774,2.221,2020-07-22 11:00:00
2020-07-22,12,2.376,1.341,2020-07-22 12:00:00
2020-07-22,13,2.018,1.207,2020-07-22 13:00:00
2020-07-22,14,1.705,0.791,2020-07-22 14:00:00
2020-07-22,15,2.574,1.383,2020-07-22 15:00:00
2020-07-22,16,5.639,3.419,2020-07-22 16:00:00
2020-07-22,17,5.397,4.047,2020-07-22 17:00:00
2020-07-22,18,6.031,4.027,2020-07-22 18:00:00
2020-07-22,19,4.454,2.386,2020-07-22 19:00:00
2020-07-22,20,5.988,2.342,2020-07-22 20:00:00
2020-07-22,21,4.884,1.874,2020-07-22 21:00:00
2020-07-22,22,4.717,2.139,2020-07-22 22:00:00
2020-07-22,23,5.243,3.007,2020-07-22 23:00:00
2020-07-22,00,5.611,3.545,2020-07-22 00:00:00
2020-07-23,01,5.824,3.58,2020-07-23 01:00:00
2020-07-23,02,5.624,3.458,2020-07-23 02:00:00
2020-07-23,03,6.388,3.808,2020-07-23 03:00:00
2020-07-23,04,5.361,3.639,2020-07-23 04:00:00
2020-07-23,05,4.131,2.908,2020-07-23 05:00:00
2020-07-23,06,4.117,2.913,2020-07-23 06:00:00
2020-07-23,07,4.273,2.883,2020-07-23 07:00:00
2020-07-23,08,4.036,1.836,2020-07-23 08:00:00
2020-07-23,09,3.173,1.369,2020-07-23 09:00:00
2020-07-23,10,3.073,1.25,2020-07-23 10:00:00
2020-07-23,11,2.49,0.952,2020-07-23 11:00:00
2020-07-23,12,2.083,0.851,2020-07-23 12:00:00
2020-07-23,13,3.108,0.988,2020-07-23 13:00:00
2020-07-23,14,4.134,1.206,2020-07-23 14:00:00
2020-07-23,15,4.49,1.231,2020-07-23 15:00:00
2020-07-23,16,3.55,1.239,2020-07-23 16:00:00
2020-07-23,17,3.502,1.218,2020-07-23 17:00:00
2020-07-23,18,3.242,1.362,2020-07-23 18:00:00
2020-07-23,19,3.722,1.775,2020-07-23 19:00:00
2020-07-23,20,3.662,1.811,2020-07-23 20:00:00
2020-07-23,21,3.797,1.762,2020-07-23 21:00:00
2020-07-23,22,4.684,2.459,2020-07-23 22:00:00
2020-07-23,23,5.669,2.808,2020-07-23 23:00:00
2020-07-23,00,6.039,2.953,2020-07-23 00:00:00
2020-07-24,01,5.803,2.939,2020-07-24 01:00:00
2020-07-24,02,4.568,2.628,2020-07-24 02:00:00
2020-07-24,03,5.006,2.536,2020-07-24 03:00:00
2020-07-24,04,5.106,2.602,2020-07-24 04:00:00
2020-07-24,05,6.042,2.794,2020-07-24 05:00:00
2020-07-24,06,5.237,2.867,2020-07-24 06:00:00
2020-07-24,07,8.581,3.195,2020-07-24 07:00:00
2020-07-24,08,7.586,3.009,2020-07-24 08:00:00
2020-07-24,09,6.773,2.744,2020-07-24 09:00:00
2020-07-24,10,6.249,2.85,2020-07-24 10:00:00
2020-07-24,11,6.196,2.677,2020-07-24 11:00:00
2020-07-24,12,6.929,3.453,2020-07-24 12:00:00
2020-07-24,13,7.477,3.612,2020-07-24 13:00:00
2020-07-24,14,8.948,3.679,2020-07-24 14:00:00
2020-07-24,15,7.038,3.629,2020-07-24 15:00:00
2020-07-24,16,6.783,3.568,2020-07-24 16:00:00
2020-07-24,17,7.124,3.69,2020-07-24 17:00:00
2020-07-24,18,7.391,3.932,2020-07-24 18:00:00
2020-07-24,19,6.589,3.955,2020-07-24 19:00:00
2020-07-24,20,6.013,4.037,2020-07-24 20:00:00
2020-07-24,21,6.892,4.884,2020-07-24 21:00:00
2020-07-24,22,5.663,4.331,2020-07-24 22:00:00
2020-07-24,23,4.839,3.795,2020-07-24 23:00:00
2020-07-24,00,4.757,3.324,2020-07-24 00:00:00
2020-07-25,01,3.219,1.913,2020-07-25 01:00:00
2020-07-25,02,1.327,0.564,2020-07-25 02:00:00
2020-07-25,03,0.866,0.441,2020-07-25 03:00:00
2020-07-25,04,1.163,0.588,2020-07-25 04:00:00
2020-07-25,05,2.096,0.963,2020-07-25 05:00:00
2020-07-25,06,3.219,1.746,2020-07-25 06:00:00
2020-07-25,07,1.95,0.993,2020-07-25 07:00:00
2020-07-25,08,2.334,0.747,2020-07-25 08:00:00
2020-07-25,09,1.575,0.603,2020-07-25 09:00:00
2020-07-25,10,2.387,0.802,2020-07-25 10:00:00
2020-07-25,11,5.037,1.948,2020-07-25 11:00:00
2020-07-25,12,5.207,2.146,2020-07-25 12:00:00
2020-07-25,13,4.871,1.933,2020-07-25 13:00:00
2020-07-25,14,3.434,1.258,2020-07-25 14:00:00
2020-07-25,15,3.566,1.536,2020-07-25 15:00:00
2020-07-25,16,4.056,1.74,2020-07-25 16:00:00
2020-07-25,17,4.49,1.771,2020-07-25 17:00:00
2020-07-25,18,4.613,2.257,2020-07-25 18:00:00
2020-07-25,19,5.205,2.549,2020-07-25 19:00:00
2020-07-25,20,5.218,2.656,2020-07-25 20:00:00
2020-07-25,21,5.829,3.285,2020-07-25 21:00:00
2020-07-25,22,6.16,3.634,2020-07-25 22:00:00
2020-07-25,23,5.409,3.33,2020-07-25 23:00:00
2020-07-25,00,4.29,2.741,2020-07-25 00:00:00
2020-07-26,01,3.932,2.182,2020-07-26 01:00:00
2020-07-26,02,4.222,2.335,2020-07-26 02:00:00
2020-07-26,03,3.911,2.012,2020-07-26 03:00:00
2020-07-26,04,4.22,1.975,2020-07-26 04:00:00
2020-07-26,05,4.5,2.251,2020-07-26 05:00:00
2020-07-26,06,4.588,2.222,2020-07-26 06:00:00
2020-07-26,07,6.496,2.874,2020-07-26 07:00:00
2020-07-26,08,6.705,3.262,2020-07-26 08:00:00
2020-07-26,09,6.643,3.213,2020-07-26 09:00:00
2020-07-26,10,5.549,2.664,2020-07-26 10:00:00
2020-07-26,11,2.537,1.303,2020-07-26 11:00:00
2020-07-26,12,6.935,2.781,2020-07-26 12:00:00
2020-07-26,13,7.508,3.145,2020-07-26 13:00:00
2020-07-26,14,8.523,3.373,2020-07-26 14:00:00
