Date,Time,NO2 (µg/m3),PM10 (µg/m3),PM2.5 (µg/m3),Datetime
2021-01-30,10,22.10058,6.875,2.995,2021-01-30 10:00:00
2021-01-30,11,20.47061,5.75,2.689,2021-01-30 11:00:00
2021-01-30,12,16.28758,6.1,2.665,2021-01-30 12:00:00
2021-01-30,13,16.90369,5.2,2.476,2021-01-30 13:00:00
2021-01-30,14,17.32372,4.175,2.052,2021-01-30 14:00:00
2021-01-30,15,19.6878,3.825,2.028,2021-01-30 15:00:00
2021-01-30,16,17.19857,3.0,1.84,2021-01-30 16:00:00
2021-01-30,17,21.61754,4.525,2.406,2021-01-30 17:00:00
2021-01-30,18,20.73277,6.35,3.184,2021-01-30 18:00:00
2021-01-30,19,20.61683,7.3,3.561,2021-01-30 19:00:00
2021-01-30,20,15.74845,6.2,3.491,2021-01-30 20:00:00
2021-01-30,21,18.9736,7.5,4.198,2021-01-30 21:00:00
2021-01-30,22,13.64544,6.975,4.292,2021-01-30 22:00:00
2021-01-30,23,15.06175,8.0,4.434,2021-01-30 23:00:00
2021-01-30,00,14.96655,9.6,4.764,2021-01-30 00:00:00
2021-01-31,01,34.0599,8.1,5.094,2021-01-31 01:00:00
2021-01-31,02,24.40722,8.75,5.118,2021-01-31 02:00:00
2021-01-31,03,24.90813,8.775,4.764,2021-01-31 03:00:00
2021-01-31,04,17.0114,9.375,4.741,2021-01-31 04:00:00
2021-01-31,05,21.34847,8.775,4.835,2021-01-31 05:00:00
2021-01-31,06,26.04448,8.5,5.212,2021-01-31 06:00:00
2021-01-31,07,32.3685,9.2,5.495,2021-01-31 07:00:00
2021-01-31,08,45.48474,9.725,5.684,2021-01-31 08:00:00
2021-01-31,09,45.1157,9.35,5.778,2021-01-31 09:00:00
2021-01-31,10,23.49802,9.975,4.929,2021-01-31 10:00:00
2021-01-31,11,21.67255,8.75,4.788,2021-01-31 11:00:00
2021-01-31,12,20.17202,6.625,3.726,2021-01-31 12:00:00
2021-01-31,13,17.32234,5.975,3.066,2021-01-31 13:00:00
2021-01-31,14,10.74684,4.425,2.547,2021-01-31 14:00:00
2021-01-31,15,8.98126,2.775,1.698,2021-01-31 15:00:00
2021-01-31,16,9.63382,2.475,1.604,2021-01-31 16:00:00
2021-01-31,17,14.979,3.775,1.958,2021-01-31 17:00:00
2021-01-31,18,18.53526,11.05,6.863,2021-01-31 18:00:00
2021-01-31,19,16.10609,4.475,3.278,2021-01-31 19:00:00
2021-01-31,20,14.72837,4.925,3.42,2021-01-31 20:00:00
2021-01-31,21,14.34348,4.85,3.514,2021-01-31 21:00:00
2021-01-31,22,13.76615,5.4,3.821,2021-01-31 22:00:00
2021-01-31,23,12.81623,5.7,3.42,2021-01-31 23:00:00
2021-01-31,00,15.2454,5.825,3.726,2021-01-31 00:00:00
2021-02-01,01,12.81978,5.5,3.443,2021-02-01 01:00:00
2021-02-01,02,7.42902,5.15,3.16,2021-02-01 02:00:00
2021-02-01,03,9.19036,5.4,3.703,2021-02-01 03:00:00
2021-02-01,04,10.37581,5.375,3.821,2021-02-01 04:00:00
2021-02-01,05,8.43416,4.675,3.42,2021-02-01 05:00:00
2021-02-01,06,31.50085,6.175,4.41,2021-02-01 06:00:00
2021-02-01,07,32.0945,7.575,5.849,2021-02-01 07:00:00
2021-02-01,08,35.10529,7.5,5.967,2021-02-01 08:00:00
2021-02-01,09,43.14942,11.05,7.594,2021-02-01 09:00:00
2021-02-01,10,24.45393,7.35,5.778,2021-02-01 10:00:00
2021-02-01,11,24.70683,8.0,5.825,2021-02-01 11:00:00
2021-02-01,12,29.71043,7.525,4.906,2021-02-01 12:00:00
2021-02-01,13,22.58368,5.325,3.609,2021-02-01 13:00:00
2021-02-01,14,17.50806,3.9,2.807,2021-02-01 14:00:00
2021-02-01,15,19.75375,3.35,2.028,2021-02-01 15:00:00
2021-02-01,16,25.84273,5.0,2.618,2021-02-01 16:00:00
2021-02-01,17,23.16979,3.75,2.123,2021-02-01 17:00:00
2021-02-01,18,21.59432,2.9,1.722,2021-02-01 18:00:00
2021-02-01,19,17.82033,3.275,2.547,2021-02-01 19:00:00
2021-02-01,20,12.19424,4.225,3.042,2021-02-01 20:00:00
2021-02-01,21,18.14491,6.375,5.0,2021-02-01 21:00:00
2021-02-01,22,15.37645,5.65,4.08,2021-02-01 22:00:00
2021-02-01,23,13.09353,3.825,3.019,2021-02-01 23:00:00
2021-02-01,00,8.33745,2.775,1.981,2021-02-01 00:00:00
2021-02-02,01,7.08936,2.925,2.052,2021-02-02 01:00:00
2021-02-02,02,3.60868,2.3,1.368,2021-02-02 02:00:00
2021-02-02,03,2.6587,2.1,1.085,2021-02-02 03:00:00
2021-02-02,04,2.2307,1.55,0.92,2021-02-02 04:00:00
2021-02-02,05,2.42421,1.525,0.967,2021-02-02 05:00:00
2021-02-02,06,5.816,1.525,0.873,2021-02-02 06:00:00
2021-02-02,07,5.89908,1.475,0.802,2021-02-02 07:00:00
2021-02-02,08,13.31025,1.55,1.038,2021-02-02 08:00:00
2021-02-02,09,12.45382,2.025,1.179,2021-02-02 09:00:00
2021-02-02,10,12.83174,1.8,0.802,2021-02-02 10:00:00
2021-02-02,11,13.92413,2.375,1.132,2021-02-02 11:00:00
2021-02-02,12,11.23091,2.25,1.038,2021-02-02 12:00:00
2021-02-02,13,10.79342,1.5,0.731,2021-02-02 13:00:00
2021-02-02,14,10.50732,1.475,0.613,2021-02-02 14:00:00
2021-02-02,15,12.65835,3.35,1.321,2021-02-02 15:00:00
2021-02-02,16,18.20188,4.625,1.627,2021-02-02 16:00:00
2021-02-02,17,21.20664,4.825,1.486,2021-02-02 17:00:00
2021-02-02,18,17.57619,3.5,1.203,2021-02-02 18:00:00
2021-02-02,19,10.36883,2.175,0.943,2021-02-02 19:00:00
2021-02-02,20,7.60084,1.65,0.825,2021-02-02 20:00:00
2021-02-02,21,5.98673,2.3,1.321,2021-02-02 21:00:00
2021-02-02,22,4.60786,2.525,1.533,2021-02-02 22:00:00
2021-02-02,23,3.51584,2.25,1.698,2021-02-02 23:00:00
2021-02-02,00,2.23335,2.075,1.675,2021-02-02 00:00:00
2021-02-03,01,2.14465,1.775,1.439,2021-02-03 01:00:00
2021-02-03,02,1.7032,2.075,1.627,2021-02-03 02:00:00
2021-02-03,03,1.70598,2.55,1.887,2021-02-03 03:00:00
2021-02-03,04,1.94138,1.675,1.25,2021-02-03 04:00:00
2021-02-03,05,1.37417,2.275,1.58,2021-02-03 05:00:00
2021-02-03,06,2.70141,2.35,1.557,2021-02-03 06:00:00
2021-02-03,07,6.54919,2.075,1.203,2021-02-03 07:00:00
2021-02-03,08,9.2448,2.15,1.014,2021-02-03 08:00:00
2021-02-03,09,12.23977,2.975,1.816,2021-02-03 09:00:00
2021-02-03,10,9.19207,2.325,1.462,2021-02-03 10:00:00
2021-02-03,11,8.444,4.025,2.712,2021-02-03 11:00:00
2021-02-03,12,7.68289,3.15,2.052,2021-02-03 12:00:00
2021-02-03,13,9.68497,3.075,1.745,2021-02-03 13:00:00
2021-02-03,14,8.67832,2.35,1.58,2021-02-03 14:00:00
2021-02-03,15,9.71851,2.775,1.604,2021-02-03 15:00:00
2021-02-03,16,11.85451,2.675,1.698,2021-02-03 16:00:00
2021-02-03,17,15.56366,2.775,1.958,2021-02-03 17:00:00
2021-02-03,18,15.01984,3.725,2.075,2021-02-03 18:00:00
2021-02-03,19,14.44575,4.5,2.288,2021-02-03 19:00:00
2021-02-03,20,8.90575,3.375,1.887,2021-02-03 20:00:00
2021-02-03,21,7.29617,2.575,1.58,2021-02-03 21:00:00
2021-02-03,22,4.45614,2.65,1.84,2021-02-03 22:00:00
2021-02-03,23,3.88422,2.275,1.769,2021-02-03 23:00:00
2021-02-03,00,2.94152,2.325,1.698,2021-02-03 00:00:00
2021-02-04,01,2.70604,1.8,1.25,2021-02-04 01:00:00
2021-02-04,02,2.07945,1.475,1.179,2021-02-04 02:00:00
2021-02-04,03,1.46457,1.5,1.108,2021-02-04 03:00:00
2021-02-04,04,2.26536,1.5,1.108,2021-02-04 04:00:00
2021-02-04,05,2.36245,1.675,1.297,2021-02-04 05:00:00
2021-02-04,06,4.20745,2.025,1.509,2021-02-04 06:00:00
2021-02-04,07,8.50785,3.95,2.264,2021-02-04 07:00:00
2021-02-04,08,15.54666,4.425,2.099,2021-02-04 08:00:00
2021-02-04,09,13.69959,3.725,2.028,2021-02-04 09:00:00
2021-02-04,10,14.22566,3.725,2.335,2021-02-04 10:00:00
2021-02-04,11,11.82569,4.05,2.547,2021-02-04 11:00:00
2021-02-04,12,12.99244,3.1,1.863,2021-02-04 12:00:00
2021-02-04,13,14.79785,2.475,1.604,2021-02-04 13:00:00
2021-02-04,14,13.33535,2.225,1.58,2021-02-04 14:00:00
2021-02-04,15,14.32722,2.35,1.675,2021-02-04 15:00:00
2021-02-04,16,13.89618,2.0,1.344,2021-02-04 16:00:00
2021-02-04,17,14.6536,1.725,1.156,2021-02-04 17:00:00
2021-02-04,18,15.84585,1.575,1.038,2021-02-04 18:00:00
2021-02-04,19,16.62907,1.5,1.061,2021-02-04 19:00:00
2021-02-04,20,14.63809,2.275,1.675,2021-02-04 20:00:00
2021-02-04,21,10.06262,2.625,2.146,2021-02-04 21:00:00
2021-02-04,22,12.60719,9.6,7.5,2021-02-04 22:00:00
2021-02-04,23,12.51251,10.825,9.292,2021-02-04 23:00:00
2021-02-04,00,9.62571,10.575,9.057,2021-02-04 00:00:00
2021-02-05,01,7.3431,9.2,8.066,2021-02-05 01:00:00
2021-02-05,02,5.46345,8.275,6.981,2021-02-05 02:00:00
2021-02-05,03,3.72033,4.7,4.057,2021-02-05 03:00:00
2021-02-05,04,3.43779,2.125,1.675,2021-02-05 04:00:00
2021-02-05,05,4.38274,0.95,0.59,2021-02-05 05:00:00
2021-02-05,06,8.57635,0.55,0.33,2021-02-05 06:00:00
2021-02-05,07,9.94233,1.175,0.778,2021-02-05 07:00:00
2021-02-05,08,12.25096,2.05,0.896,2021-02-05 08:00:00
2021-02-05,09,13.8975,1.775,1.014,2021-02-05 09:00:00
2021-02-05,10,11.68523,1.875,0.967,2021-02-05 10:00:00
2021-02-05,11,16.55107,2.425,1.061,2021-02-05 11:00:00
2021-02-05,12,18.40668,2.475,1.25,2021-02-05 12:00:00
2021-02-05,13,14.05528,2.525,1.462,2021-02-05 13:00:00
2021-02-05,14,13.25144,3.675,2.028,2021-02-05 14:00:00
2021-02-05,15,13.44056,4.375,2.406,2021-02-05 15:00:00
2021-02-05,16,12.92775,3.3,1.934,2021-02-05 16:00:00
2021-02-05,17,12.25553,2.6,1.509,2021-02-05 17:00:00
2021-02-05,18,12.26698,2.65,1.769,2021-02-05 18:00:00
2021-02-05,19,11.97398,3.4,2.075,2021-02-05 19:00:00
2021-02-05,20,8.1132,2.3,1.533,2021-02-05 20:00:00
2021-02-05,21,7.16368,2.35,1.627,2021-02-05 21:00:00
2021-02-05,22,7.07222,2.175,1.533,2021-02-05 22:00:00
2021-02-05,23,6.59501,2.075,1.509,2021-02-05 23:00:00
2021-02-05,00,5.74806,2.475,1.651,2021-02-05 00:00:00
2021-02-06,01,4.83149,2.625,1.58,2021-02-06 01:00:00
2021-02-06,02,4.32418,2.5,1.675,2021-02-06 02:00:00
2021-02-06,03,4.64714,1.75,1.297,2021-02-06 03:00:00
2021-02-06,04,3.71217,1.325,1.085,2021-02-06 04:00:00
2021-02-06,05,4.50829,2.6,1.91,2021-02-06 05:00:00
2021-02-06,06,5.40099,2.325,1.627,2021-02-06 06:00:00
2021-02-06,07,6.06012,2.55,1.509,2021-02-06 07:00:00
2021-02-06,08,5.93209,2.925,1.698,2021-02-06 08:00:00
2021-02-06,09,7.85482,5.125,2.453,2021-02-06 09:00:00
2021-02-06,10,7.1957,4.05,2.335,2021-02-06 10:00:00
2021-02-06,11,5.78767,4.075,2.123,2021-02-06 11:00:00
2021-02-06,12,8.98947,5.175,2.901,2021-02-06 12:00:00
2021-02-06,13,8.88514,4.9,2.877,2021-02-06 13:00:00
2021-02-06,14,5.50687,4.775,2.783,2021-02-06 14:00:00
2021-02-06,15,6.07249,5.1,2.689,2021-02-06 15:00:00
2021-02-06,16,7.62092,5.175,2.877,2021-02-06 16:00:00
2021-02-06,17,8.2285,5.2,3.066,2021-02-06 17:00:00
2021-02-06,18,7.71039,3.975,2.807,2021-02-06 18:00:00
2021-02-06,19,7.05158,6.3,4.245,2021-02-06 19:00:00
2021-02-06,20,6.3502,9.65,6.085,2021-02-06 20:00:00
2021-02-06,21,4.27996,9.2,6.014,2021-02-06 21:00:00
2021-02-06,22,3.48136,9.825,5.967,2021-02-06 22:00:00
2021-02-06,23,3.38663,11.975,6.887,2021-02-06 23:00:00
2021-02-06,00,2.54051,14.025,7.877,2021-02-06 00:00:00
2021-02-07,01,2.24816,18.0,8.42,2021-02-07 01:00:00
2021-02-07,02,2.18696,16.6,7.618,2021-02-07 02:00:00
2021-02-07,03,1.31399,14.45,6.816,2021-02-07 03:00:00
2021-02-07,04,1.87262,14.2,6.698,2021-02-07 04:00:00
2021-02-07,05,1.78025,12.625,6.203,2021-02-07 05:00:00
2021-02-07,06,1.87262,11.775,5.66,2021-02-07 06:00:00
2021-02-07,07,2.20411,13.025,5.967,2021-02-07 07:00:00
2021-02-07,08,4.54445,11.95,5.354,2021-02-07 08:00:00
2021-02-07,09,6.09317,11.0,4.788,2021-02-07 09:00:00
2021-02-07,10,5.81021,11.95,4.67,2021-02-07 10:00:00
2021-02-07,11,5.38518,8.8,4.387,2021-02-07 11:00:00
2021-02-07,12,3.98611,9.25,3.774,2021-02-07 12:00:00
2021-02-07,13,6.79183,7.45,3.797,2021-02-07 13:00:00
2021-02-07,14,7.16746,8.9,4.198,2021-02-07 14:00:00
2021-02-07,15,7.59162,11.975,5.259,2021-02-07 15:00:00
2021-02-07,16,8.19761,12.575,5.212,2021-02-07 16:00:00
2021-02-07,17,8.38411,13.175,5.236,2021-02-07 17:00:00
2021-02-07,18,9.92758,13.225,5.448,2021-02-07 18:00:00
2021-02-07,19,7.91377,11.4,5.0,2021-02-07 19:00:00
2021-02-07,20,5.5743,8.725,4.458,2021-02-07 20:00:00
2021-02-07,21,5.43166,10.275,4.575,2021-02-07 21:00:00
2021-02-07,22,7.20957,10.15,4.717,2021-02-07 22:00:00
2021-02-07,23,5.10367,12.025,4.458,2021-02-07 23:00:00
2021-02-07,00,5.05836,10.725,4.104,2021-02-07 00:00:00
2021-02-08,01,2.98827,9.35,3.821,2021-02-08 01:00:00
2021-02-08,02,2.74171,10.075,3.679,2021-02-08 02:00:00
2021-02-08,03,1.49605,7.525,3.09,2021-02-08 03:00:00
2021-02-08,04,2.89581,6.4,2.783,2021-02-08 04:00:00
2021-02-08,05,10.84632,7.975,2.995,2021-02-08 05:00:00
2021-02-08,06,13.80659,6.525,2.948,2021-02-08 06:00:00
2021-02-08,07,26.44611,5.875,2.759,2021-02-08 07:00:00
2021-02-08,08,28.67467,5.925,2.736,2021-02-08 08:00:00
2021-02-08,09,29.76223,4.9,2.642,2021-02-08 09:00:00
2021-02-08,10,24.11958,4.7,2.288,2021-02-08 10:00:00
2021-02-08,11,21.1195,8.925,3.349,2021-02-08 11:00:00
2021-02-08,12,18.6064,10.85,3.915,2021-02-08 12:00:00
2021-02-08,13,10.05508,7.75,3.585,2021-02-08 13:00:00
2021-02-08,14,9.49567,9.25,4.009,2021-02-08 14:00:00
2021-02-08,15,12.16294,7.8,3.679,2021-02-08 15:00:00
2021-02-08,16,24.50367,10.375,4.151,2021-02-08 16:00:00
2021-02-08,17,27.03541,11.3,4.859,2021-02-08 17:00:00
2021-02-08,18,25.76625,7.65,3.821,2021-02-08 18:00:00
2021-02-08,19,21.73106,5.85,3.137,2021-02-08 19:00:00
2021-02-08,20,16.72437,4.1,2.712,2021-02-08 20:00:00
2021-02-08,21,13.21593,4.725,2.476,2021-02-08 21:00:00
2021-02-08,22,9.01145,3.025,1.981,2021-02-08 22:00:00
2021-02-08,23,8.08687,4.8,2.783,2021-02-08 23:00:00
2021-02-08,00,6.45226,3.8,2.264,2021-02-08 00:00:00
2021-02-09,01,5.15518,3.45,2.146,2021-02-09 01:00:00
2021-02-09,02,3.36061,2.775,1.816,2021-02-09 02:00:00
2021-02-09,03,3.67907,3.0,1.981,2021-02-09 03:00:00
2021-02-09,04,6.71112,1.825,1.415,2021-02-09 04:00:00
2021-02-09,05,7.04361,1.925,1.274,2021-02-09 05:00:00
2021-02-09,06,10.95882,3.45,1.816,2021-02-09 06:00:00
2021-02-09,07,17.17836,5.25,2.146,2021-02-09 07:00:00
2021-02-09,08,18.96294,8.3,3.019,2021-02-09 08:00:00
2021-02-09,09,22.55926,7.525,3.373,2021-02-09 09:00:00
2021-02-09,10,20.71046,4.875,2.476,2021-02-09 10:00:00
2021-02-09,11,17.15885,8.975,3.302,2021-02-09 11:00:00
2021-02-09,12,13.25417,9.6,3.491,2021-02-09 12:00:00
2021-02-09,13,11.57985,8.175,3.208,2021-02-09 13:00:00
2021-02-09,14,16.33812,8.1,3.042,2021-02-09 14:00:00
2021-02-09,15,16.5645,5.75,2.146,2021-02-09 15:00:00
2021-02-09,16,21.91866,5.975,1.981,2021-02-09 16:00:00
2021-02-09,17,19.22705,5.95,2.052,2021-02-09 17:00:00
2021-02-09,18,24.01412,6.975,2.736,2021-02-09 18:00:00
2021-02-09,19,19.84995,4.125,1.887,2021-02-09 19:00:00
2021-02-09,20,17.8994,3.9,2.146,2021-02-09 20:00:00
2021-02-09,21,15.33603,3.2,2.217,2021-02-09 21:00:00
2021-02-09,22,13.8804,3.7,2.146,2021-02-09 22:00:00
2021-02-09,23,10.48731,2.675,1.368,2021-02-09 23:00:00
2021-02-09,00,6.85578,3.525,1.887,2021-02-09 00:00:00
2021-02-10,01,5.75716,4.3,2.052,2021-02-10 01:00:00
2021-02-10,02,18.39026,5.25,2.736,2021-02-10 02:00:00
2021-02-10,03,14.34253,5.675,2.642,2021-02-10 03:00:00
2021-02-10,04,8.77367,4.375,1.91,2021-02-10 04:00:00
2021-02-10,05,18.80095,5.3,1.769,2021-02-10 05:00:00
2021-02-10,06,21.97254,8.225,2.241,2021-02-10 06:00:00
2021-02-10,07,50.96047,10.25,2.618,2021-02-10 07:00:00
2021-02-10,08,62.95449,15.125,3.703,2021-02-10 08:00:00
2021-02-10,09,73.31001,15.625,4.269,2021-02-10 09:00:00
2021-02-10,10,54.92572,16.95,4.788,2021-02-10 10:00:00
2021-02-10,11,43.48441,15.925,4.363,2021-02-10 11:00:00
2021-02-10,12,17.81914,7.05,2.925,2021-02-10 12:00:00
2021-02-10,13,18.76127,8.6,3.349,2021-02-10 13:00:00
2021-02-10,14,19.11316,11.7,3.892,2021-02-10 14:00:00
2021-02-10,15,16.36615,9.7,3.514,2021-02-10 15:00:00
2021-02-10,16,19.1911,8.775,3.561,2021-02-10 16:00:00
2021-02-10,17,33.66177,10.55,4.009,2021-02-10 17:00:00
2021-02-10,18,45.21473,10.525,4.34,2021-02-10 18:00:00
2021-02-10,19,65.21528,11.2,5.118,2021-02-10 19:00:00
2021-02-10,20,75.31883,12.875,6.604,2021-02-10 20:00:00
2021-02-10,21,77.56239,13.075,7.759,2021-02-10 21:00:00
2021-02-10,22,73.40493,13.475,9.245,2021-02-10 22:00:00
2021-02-10,23,80.74114,16.4,11.769,2021-02-10 23:00:00
2021-02-10,00,72.90936,16.475,12.783,2021-02-10 00:00:00
2021-02-11,01,64.21807,14.475,11.203,2021-02-11 01:00:00
2021-02-11,02,56.20715,12.3,9.057,2021-02-11 02:00:00
2021-02-11,03,63.32273,14.9,11.722,2021-02-11 03:00:00
2021-02-11,04,61.9079,12.825,9.906,2021-02-11 04:00:00
2021-02-11,05,61.08639,14.6,11.226,2021-02-11 05:00:00
2021-02-11,06,65.56966,18.55,13.868,2021-02-11 06:00:00
2021-02-11,07,68.45612,19.225,14.953,2021-02-11 07:00:00
2021-02-11,08,73.09689,20.2,15.189,2021-02-11 08:00:00
2021-02-11,09,86.28068,21.325,14.576,2021-02-11 09:00:00
2021-02-11,10,71.02564,22.25,12.052,2021-02-11 10:00:00
2021-02-11,11,72.81116,23.625,12.359,2021-02-11 11:00:00
2021-02-11,12,21.13944,8.375,4.693,2021-02-11 12:00:00
2021-02-11,13,25.51843,7.55,4.41,2021-02-11 13:00:00
2021-02-11,14,22.40269,8.0,4.009,2021-02-11 14:00:00
2021-02-11,15,27.16933,9.95,3.892,2021-02-11 15:00:00
2021-02-11,16,32.107,7.75,3.986,2021-02-11 16:00:00
2021-02-11,17,23.10786,7.825,2.618,2021-02-11 17:00:00
2021-02-11,18,42.29786,7.0,2.5,2021-02-11 18:00:00
2021-02-11,19,36.0923,4.9,2.524,2021-02-11 19:00:00
2021-02-11,20,26.55615,3.55,2.123,2021-02-11 20:00:00
2021-02-11,21,17.85972,2.975,1.934,2021-02-11 21:00:00
2021-02-11,22,20.9146,3.875,2.476,2021-02-11 22:00:00
2021-02-11,23,21.84528,3.875,2.429,2021-02-11 23:00:00
2021-02-11,00,16.75093,3.75,2.311,2021-02-11 00:00:00
2021-02-12,01,11.50272,4.325,2.925,2021-02-12 01:00:00
2021-02-12,02,10.33367,4.475,3.208,2021-02-12 02:00:00
2021-02-12,03,12.73365,4.65,3.349,2021-02-12 03:00:00
2021-02-12,04,12.41249,4.675,3.349,2021-02-12 04:00:00
2021-02-12,05,13.61166,5.275,3.467,2021-02-12 05:00:00
2021-02-12,06,15.64639,4.6,3.349,2021-02-12 06:00:00
2021-02-12,07,22.74962,5.3,3.514,2021-02-12 07:00:00
2021-02-12,08,34.19656,6.925,4.552,2021-02-12 08:00:00
2021-02-12,09,39.55988,8.7,5.472,2021-02-12 09:00:00
2021-02-12,10,32.7476,9.65,5.542,2021-02-12 10:00:00
2021-02-12,11,16.68455,6.9,3.939,2021-02-12 11:00:00
2021-02-12,12,11.74136,7.075,3.302,2021-02-12 12:00:00
2021-02-12,13,9.70784,4.85,2.877,2021-02-12 13:00:00
2021-02-12,14,11.65361,5.025,3.16,2021-02-12 14:00:00
2021-02-12,15,12.84708,5.425,3.514,2021-02-12 15:00:00
2021-02-12,16,16.99186,7.8,5.024,2021-02-12 16:00:00
2021-02-12,17,29.76898,10.95,7.453,2021-02-12 17:00:00
2021-02-12,18,35.81667,14.15,10.943,2021-02-12 18:00:00
2021-02-12,19,27.19494,14.975,12.099,2021-02-12 19:00:00
2021-02-12,20,26.03861,13.125,10.33,2021-02-12 20:00:00
2021-02-12,21,8.82311,8.625,5.495,2021-02-12 21:00:00
2021-02-12,22,8.35524,7.7,4.458,2021-02-12 22:00:00
2021-02-12,23,8.49277,6.9,4.269,2021-02-12 23:00:00
2021-02-12,00,7.47601,8.45,4.552,2021-02-12 00:00:00
2021-02-13,01,8.34392,7.575,4.222,2021-02-13 01:00:00
2021-02-13,02,8.40498,7.85,4.316,2021-02-13 02:00:00
2021-02-13,03,7.86845,8.325,4.882,2021-02-13 03:00:00
2021-02-13,04,5.47698,8.675,4.976,2021-02-13 04:00:00
2021-02-13,05,6.07382,8.175,5.165,2021-02-13 05:00:00
2021-02-13,06,8.38134,8.55,5.189,2021-02-13 06:00:00
2021-02-13,07,15.50755,9.5,5.637,2021-02-13 07:00:00
2021-02-13,08,26.23886,11.55,6.84,2021-02-13 08:00:00
2021-02-13,09,19.05493,11.025,7.736,2021-02-13 09:00:00
2021-02-13,10,15.32772,14.025,9.906,2021-02-13 10:00:00
2021-02-13,11,14.45926,15.875,11.179,2021-02-13 11:00:00
2021-02-13,12,16.45123,20.775,10.778,2021-02-13 12:00:00
2021-02-13,13,15.53493,22.75,9.835,2021-02-13 13:00:00
2021-02-13,14,20.54947,23.2,8.373,2021-02-13 14:00:00
2021-02-13,15,16.9926,13.475,7.406,2021-02-13 15:00:00
2021-02-13,16,19.57713,16.25,10.354,2021-02-13 16:00:00
2021-02-13,17,29.89049,14.55,8.467,2021-02-13 17:00:00
2021-02-13,18,20.45043,13.2,7.052,2021-02-13 18:00:00
2021-02-13,19,17.30367,12.15,6.958,2021-02-13 19:00:00
2021-02-13,20,20.65911,12.95,7.288,2021-02-13 20:00:00
2021-02-13,21,16.47151,10.4,6.297,2021-02-13 21:00:00
2021-02-13,22,18.86765,11.425,6.698,2021-02-13 22:00:00
2021-02-13,23,11.96166,11.175,6.792,2021-02-13 23:00:00
2021-02-13,00,10.76574,10.9,7.453,2021-02-13 00:00:00
2021-02-14,01,12.2333,10.7,8.302,2021-02-14 01:00:00
2021-02-14,02,12.05012,11.4,8.868,2021-02-14 02:00:00
2021-02-14,03,10.09065,11.075,8.514,2021-02-14 03:00:00
2021-02-14,04,11.00818,11.15,8.538,2021-02-14 04:00:00
2021-02-14,05,10.36643,11.125,8.538,2021-02-14 05:00:00
2021-02-14,06,10.64255,12.2,8.726,2021-02-14 06:00:00
2021-02-14,07,10.41566,12.475,8.326,2021-02-14 07:00:00
2021-02-14,08,10.82866,11.025,7.807,2021-02-14 08:00:00
2021-02-14,09,12.89045,10.5,7.217,2021-02-14 09:00:00
2021-02-14,10,13.85653,9.375,6.745,2021-02-14 10:00:00
2021-02-14,11,12.11249,8.4,6.25,2021-02-14 11:00:00
2021-02-14,12,20.24789,8.575,5.377,2021-02-14 12:00:00
2021-02-14,13,14.19435,4.6,2.594,2021-02-14 13:00:00
2021-02-14,14,12.76992,4.05,2.476,2021-02-14 14:00:00
2021-02-14,15,17.18581,3.9,2.193,2021-02-14 15:00:00
2021-02-14,16,13.54906,2.875,1.792,2021-02-14 16:00:00
2021-02-14,17,9.09676,2.55,1.651,2021-02-14 17:00:00
2021-02-14,18,12.08317,2.7,1.863,2021-02-14 18:00:00
2021-02-14,19,11.16294,3.025,2.099,2021-02-14 19:00:00
2021-02-14,20,12.03698,3.525,2.382,2021-02-14 20:00:00
2021-02-14,21,14.37354,5.425,3.255,2021-02-14 21:00:00
2021-02-14,22,18.82279,4.725,2.972,2021-02-14 22:00:00
2021-02-14,23,27.1888,8.75,5.165,2021-02-14 23:00:00
2021-02-14,00,12.482,11.375,6.722,2021-02-14 00:00:00
2021-02-15,01,12.32191,13.325,7.335,2021-02-15 01:00:00
2021-02-15,02,16.53336,12.35,6.981,2021-02-15 02:00:00
2021-02-15,03,17.75135,13.775,7.877,2021-02-15 03:00:00
2021-02-15,04,10.15583,14.85,8.585,2021-02-15 04:00:00
2021-02-15,05,30.25207,14.225,8.302,2021-02-15 05:00:00
2021-02-15,06,40.76912,13.1,7.972,2021-02-15 06:00:00
2021-02-15,07,53.25444,13.675,8.066,2021-02-15 07:00:00
2021-02-15,08,63.75397,13.25,6.958,2021-02-15 08:00:00
2021-02-15,09,69.41817,11.125,5.542,2021-02-15 09:00:00
2021-02-15,10,40.87839,8.9,4.976,2021-02-15 10:00:00
2021-02-15,11,22.80696,7.375,3.821,2021-02-15 11:00:00
2021-02-15,12,18.80035,6.125,3.514,2021-02-15 12:00:00
2021-02-15,13,17.39747,5.767,2.956,2021-02-15 13:00:00
2021-02-15,14,18.76806,10.4,2.83,2021-02-15 14:00:00
2021-02-15,15,18.21731,5.775,3.609,2021-02-15 15:00:00
2021-02-15,16,19.45235,7.9,4.859,2021-02-15 16:00:00
2021-02-15,17,24.71676,6.15,3.962,2021-02-15 17:00:00
2021-02-15,18,39.60136,7.65,4.859,2021-02-15 18:00:00
2021-02-15,19,47.5788,7.7,5.307,2021-02-15 19:00:00
2021-02-15,20,34.81101,9.9,6.816,2021-02-15 20:00:00
2021-02-15,21,18.84832,9.625,5.991,2021-02-15 21:00:00
2021-02-15,22,12.2612,11.8,6.91,2021-02-15 22:00:00
2021-02-15,23,8.28585,9.9,6.156,2021-02-15 23:00:00
